TITLE,OPEN_DT,OPEN_MONTH,OPEN_QUARTER,OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_CMT_LEN_MEAN,NAVER_EX_PT,ORI_BOOK,AUDI_ACC
용을 찾아서,2017-02-22,2,1,8,97.0,중국,기타,애니메이션,전체관람가,,59.0,31.2372881355932,146.0,0.0,8638
칼릴 지브란의 예언자,2015-09-10,9,3,37,84.0,미국,판씨네마(주),애니메이션,전체관람가,0.0,69.0,43.4057971014493,188.0,0.0,8631
모스트 바이어런트,2015-04-02,4,2,14,124.0,미국,기타,범죄,15세이상관람가,0.0,18.0,44.3888888888889,125.0,0.0,8614
엄마의 공책,2018-03-15,3,1,11,102.0,한국,기타,드라마,전체관람가,0.0,50.0,50.36,270.0,0.0,8612
미 투,2010-04-15,4,2,15,102.0,스페인,기타,드라마,15세이상관람가,,9.0,23.3333333333333,0.0,0.0,8592
금의위 : 14 검의 비밀,2012-06-14,6,2,24,113.0,홍콩,기타,액션,15세이상관람가,,95.0,27.494736842105304,0.0,0.0,8589
투 아이즈,2010-08-05,8,3,31,112.0,기타,기타,공포,15세이상관람가,,105.0,26.9238095238095,0.0,0.0,8587
경계의 저편 : I'LL BE HERE -미래편-,2015-10-08,10,4,41,90.0,일본,기타,애니메이션,12세이상관람가,,26.0,32.846153846153804,559.0,0.0,8579
나에게서 온 편지,2013-08-08,8,3,32,89.0,프랑스,기타,코미디,12세이상관람가,,30.0,56.0,0.0,0.0,8570
오기와 악동들 더 무비,2014-04-17,4,2,16,85.0,프랑스,기타,애니메이션,전체관람가,,18.0,29.3333333333333,91.0,0.0,8564
바나나쏭의 기적,2018-03-08,3,1,10,89.0,한국,기타,다큐멘터리,전체관람가,,4.0,80.25,40.0,0.0,8542
에스코바르,2018-11-15,11,4,46,122.0,스페인,기타,범죄,15세이상관람가,,19.0,44.894736842105296,109.0,0.0,8506
시소,2016-11-10,11,4,45,76.0,한국,기타,다큐멘터리,전체관람가,0.0,192.0,47.8020833333333,910.0,0.0,8505
더블: 달콤한 악몽,2014-09-25,9,3,39,92.0,영국,기타,미스터리,15세이상관람가,,68.0,46.94117647058821,353.0,1.0,8504
반 고흐: 위대한 유산,2014-10-30,10,4,44,115.0,기타,기타,드라마,12세이상관람가,,20.0,59.25,652.0,0.0,8497
시리어스 맨,2010-03-25,3,1,12,105.0,미국,기타,드라마,15세이상관람가,0.0,7.0,25.571428571428598,0.0,0.0,8489
내일의 안녕,2017-08-17,8,3,33,111.0,스페인,기타,드라마,15세이상관람가,,7.0,25.857142857142897,275.0,0.0,8481
사운드 오브 노이즈,2011-09-29,9,3,39,102.0,스웨덴,기타,코미디,12세이상관람가,,5.0,20.2,0.0,0.0,8461
날아라! 호빵맨 극장판: 구하라! 코코링과 기적의 별,2013-02-07,2,1,6,46.0,일본,씨너스엔터테인먼트(주),애니메이션,전체관람가,,30.0,48.366666666666696,0.0,0.0,8397
돈 조반니,2010-10-14,10,4,41,127.0,이탈리아,기타,드라마,15세이상관람가,,1.0,39.0,0.0,0.0,8392
극장판 파워레인저 갤럭시포스 VS 스페이스 스쿼드,2018-12-06,12,4,49,63.0,일본,기타,애니메이션,전체관람가,,8.0,48.0,37.0,0.0,8375
에브리띵 윌 비 파인,2015-12-31,12,4,53,118.0,독일,기타,드라마,12세이상관람가,,45.0,31.533333333333303,472.0,0.0,8368
노트르담 드 파리,2017-11-01,11,4,44,129.0,한국,기타,뮤지컬,전체관람가,0.0,2.0,30.5,120.0,0.0,8350
스위치: 부춘산거도,2014-01-29,1,1,5,113.0,중국,기타,액션,청소년관람불가,,17.0,29.7058823529412,0.0,0.0,8350
고스트 스토리,2017-12-28,12,4,52,92.0,미국,기타,판타지,12세이상관람가,0.0,64.0,41.734375,284.0,0.0,8339
위대한 비행,2012-10-18,10,4,42,95.0,한국,롯데쇼핑㈜롯데엔터테인먼트,다큐멘터리,전체관람가,0.0,2.0,9.5,0.0,0.0,8321
아이언 스카이,2012-10-25,10,4,43,93.0,핀란드,기타,SF,15세이상관람가,1.0,435.0,36.183908045977,0.0,0.0,8308
"가자, 장미여관으로",2013-08-14,8,3,33,87.0,한국,기타,멜로,청소년관람불가,,30.0,36.1,0.0,0.0,8307
귀담백경,2016-10-19,10,4,42,100.0,일본,기타,공포,15세이상관람가,,36.0,41.47222222222221,296.0,1.0,8297
엑시덴탈 러브,2015-05-07,5,2,19,100.0,미국,기타,코미디,15세이상관람가,,42.0,46.78571428571429,523.0,0.0,8291
타임 투게더,2017-11-16,11,4,46,110.0,캐나다,기타,드라마,12세이상관람가,,62.0,35.1935483870968,524.0,0.0,8281
마라,2018-10-18,10,4,42,98.0,미국,기타,공포,12세이상관람가,,100.0,35.73,93.0,0.0,8272
신밧드 더 무비,2016-12-01,12,4,48,113.0,일본,기타,애니메이션,전체관람가,,12.0,40.5833333333333,68.0,0.0,8262
춤추는 숲,2013-05-23,5,2,21,94.0,한국,기타,다큐멘터리,전체관람가,,29.0,51.448275862068996,0.0,0.0,8253
슬리핑 위드 아더 피플,2015-10-22,10,4,43,101.0,미국,오퍼스픽쳐스(유),코미디,청소년관람불가,,35.0,34.685714285714305,243.0,0.0,8252
마더 앤 차일드,2011-04-28,4,2,17,125.0,미국,기타,드라마,청소년관람불가,,3.0,37.0,0.0,0.0,8252
홈,2018-05-30,5,2,22,99.0,한국,기타,가족,전체관람가,0.0,11.0,46.8181818181818,155.0,0.0,8243
나홀로 휴가,2016-09-22,9,3,38,94.0,한국,기타,멜로,청소년관람불가,0.0,63.0,50.5238095238095,946.0,0.0,8220
그때 그들,2019-03-07,3,1,10,156.0,이탈리아,기타,드라마,청소년관람불가,0.0,4.0,48.75,47.0,0.0,8200
닌자보이 란타로 극장판 : 시끌벅적 방학숙제 대소동,2012-02-23,2,1,8,79.0,일본,기타,애니메이션,전체관람가,,38.0,26.2105263157895,0.0,0.0,8185
유다의 사자 : 부활절 대모험,2013-03-28,3,1,13,85.0,미국,기타,애니메이션,전체관람가,,23.0,46.3913043478261,0.0,0.0,8180
두갈: 마법의 회전목마,2014-03-06,3,1,10,81.0,영국,기타,애니메이션,전체관람가,,67.0,32.104477611940304,0.0,0.0,8171
더 리치,2015-07-16,7,3,29,91.0,미국,기타,액션,15세이상관람가,,263.0,37.615969581749,579.0,1.0,8153
비틀즈: 하드 데이즈 나이트,2016-05-05,5,2,18,88.0,영국,기타,코미디,전체관람가,,87.0,32.4712643678161,307.0,0.0,8149
낮잠 공주 : 모르는 나의 이야기,2017-08-24,8,3,34,111.0,일본,기타,애니메이션,전체관람가,0.0,108.0,26.9444444444444,758.0,0.0,8145
28세 미성년,2018-11-21,11,4,47,104.0,중국,기타,멜로,15세이상관람가,,91.0,51.4945054945055,1138.0,0.0,8141
도쿄의 밤하늘은 항상 가장 짙은 블루,2019-02-14,2,1,7,107.0,일본,기타,멜로,15세이상관람가,0.0,41.0,44.9512195121951,133.0,0.0,8134
제3의 사랑,2016-05-19,5,2,20,113.0,중국,(주)쇼박스,멜로,15세이상관람가,,95.0,53.9894736842105,1788.0,1.0,8108
"패션, 위험한 열정",2013-08-14,8,3,33,101.0,독일,판씨네마(주),스릴러,청소년관람불가,,31.0,27.1935483870968,0.0,0.0,8098
윈터 슬립,2015-05-07,5,2,19,196.0,기타,기타,드라마,15세이상관람가,0.0,45.0,48.4444444444444,220.0,0.0,8097
백트랙,2016-01-21,1,1,3,89.0,호주,기타,미스터리,15세이상관람가,0.0,48.0,41.8125,777.0,0.0,8078
원 오브 어 카인드 3D ; G-DRAGON 2013 1ST WORLD TOUR,2013-10-31,10,4,44,92.0,한국,기타,공연,전체관람가,,216.0,24.092592592592602,0.0,0.0,8038
어쿠스틱,2010-10-28,10,4,43,88.0,한국,기타,드라마,12세이상관람가,0.0,297.0,25.7171717171717,0.0,0.0,8036
액트 오브 킬링,2014-11-20,11,4,47,159.0,덴마크,기타,다큐멘터리,15세이상관람가,,39.0,49.3076923076923,308.0,0.0,8031
유리의 꽃과 부수는 세계,2016-04-21,4,2,16,66.0,일본,기타,애니메이션,12세이상관람가,0.0,26.0,34.5,260.0,0.0,8028
콜드플레이: 헤드 풀 오브 드림스,2018-12-28,12,4,52,104.0,영국,기타,다큐멘터리,12세이상관람가,,10.0,93.8,41.0,0.0,8017
원스 어폰 어 타임 인 베니스,2018-09-06,9,3,36,93.0,미국,기타,코미디,15세이상관람가,,22.0,26.5909090909091,107.0,0.0,8011
퍼스트 포지션,2012-10-25,10,4,43,95.0,미국,기타,다큐멘터리,전체관람가,,68.0,38.1911764705882,0.0,0.0,7978
콜럼버스,2018-04-19,4,2,16,104.0,미국,기타,드라마,12세이상관람가,0.0,17.0,41.2941176470588,160.0,0.0,7977
에너미,2014-05-29,5,2,22,90.0,캐나다,기타,미스터리,청소년관람불가,0.0,31.0,37.258064516129,200.0,1.0,7967
"의궤, 8일간의 축제 3D",2014-04-17,4,2,16,73.0,한국,기타,다큐멘터리,전체관람가,,11.0,30.2727272727273,155.0,0.0,7956
멋진 악몽,2012-04-19,4,2,16,142.0,일본,기타,코미디,전체관람가,,16.0,28.625,0.0,0.0,7936
꼬마기사 트랭크,2016-06-16,6,2,24,80.0,독일,기타,애니메이션,전체관람가,,5.0,21.8,47.0,0.0,7930
더 파티,2018-12-20,12,4,51,70.0,영국,기타,코미디,15세이상관람가,0.0,14.0,34.1428571428571,138.0,0.0,7916
데스 위시,2018-10-11,10,4,41,107.0,미국,기타,액션,15세이상관람가,,87.0,43.4597701149425,115.0,0.0,7915
찰스 디킨스의 비밀 서재,2018-01-11,1,1,2,103.0,아일랜드,기타,드라마,전체관람가,,29.0,31.6896551724138,345.0,0.0,7909
맥퀸,2018-10-04,10,4,40,111.0,영국,기타,다큐멘터리,15세이상관람가,,5.0,23.4,39.0,0.0,7901
미스트리스 아메리카,2015-12-10,12,4,50,84.0,미국,이십세기폭스코리아(주),코미디,15세이상관람가,0.0,15.0,42.533333333333296,116.0,0.0,7887
타이머,2011-03-10,3,1,10,99.0,미국,기타,코미디,15세이상관람가,,77.0,28.7402597402597,0.0,0.0,7882
마녀,2014-09-11,9,3,37,91.0,한국,CGV아트하우스,공포,청소년관람불가,0.0,38.0,40.3421052631579,275.0,0.0,7880
무서운 꿈,2017-12-07,12,4,49,84.0,미국,기타,미스터리,15세이상관람가,,113.0,29.8141592920354,539.0,0.0,7869
쥬랜더 리턴즈,2016-08-31,8,3,35,101.0,미국,기타,코미디,15세이상관람가,1.0,126.0,42.825396825396794,869.0,0.0,7853
생 로랑,2015-04-16,4,2,16,150.0,프랑스,기타,드라마,청소년관람불가,0.0,26.0,37.5,721.0,0.0,7839
올 아이즈 온 미,2017-08-24,8,3,34,139.0,미국,기타,드라마,15세이상관람가,0.0,60.0,46.9666666666667,536.0,0.0,7836
내 친구의 소원,2011-01-06,1,1,1,100.0,영국,기타,코미디,15세이상관람가,,31.0,38.3548387096774,0.0,0.0,7818
라자르 선생님,2013-05-09,5,2,19,94.0,캐나다,기타,코미디,12세이상관람가,,27.0,37.074074074074105,0.0,0.0,7810
나는 고양이로소이다,2017-06-08,6,2,23,89.0,한국,기타,다큐멘터리,전체관람가,0.0,126.0,47.928571428571395,1131.0,0.0,7809
로렐,2016-07-07,7,3,27,103.0,미국,기타,드라마,15세이상관람가,0.0,66.0,26.6515151515152,564.0,0.0,7809
투건스,2013-11-07,11,4,45,109.0,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),액션,청소년관람불가,,12.0,30.0,0.0,0.0,7806
극장판 뚝딱뚝딱 밥아저씨: 메가 머신의 역습,2018-04-19,4,2,16,63.0,영국,기타,애니메이션,전체관람가,,3.0,30.0,18.0,0.0,7803
청춘의 증언,2015-04-09,4,2,15,129.0,영국,판씨네마(주),드라마,12세이상관람가,,89.0,35.7865168539326,395.0,1.0,7791
북 오브 러브,2016-11-30,11,4,48,129.0,중국,롯데쇼핑㈜롯데엔터테인먼트,멜로,15세이상관람가,,26.0,44.4230769230769,472.0,0.0,7763
최악의 이웃과 사랑에 빠지는 방법,2016-04-07,4,2,14,91.0,프랑스,기타,멜로,12세이상관람가,0.0,185.0,27.605405405405396,321.0,0.0,7750
클래스,2010-04-01,4,2,13,129.0,프랑스,기타,드라마,12세이상관람가,0.0,4.0,14.25,0.0,0.0,7743
폭스파이어,2013-08-22,8,3,34,143.0,프랑스,기타,드라마,15세이상관람가,,21.0,32.7619047619048,0.0,1.0,7730
더 기프트,2015-11-05,11,4,45,108.0,호주,메가박스중앙(주)플러스엠,미스터리,15세이상관람가,,147.0,43.97278911564629,303.0,0.0,7729
다이노소어 아일랜드,2017-07-19,7,3,29,77.0,호주,기타,어드벤처,전체관람가,,21.0,35.5714285714286,251.0,0.0,7728
좀비스쿨,2014-09-25,9,3,39,86.0,한국,기타,공포,청소년관람불가,0.0,194.0,51.6340206185567,838.0,0.0,7721
나비효과: 레버레이션,2011-03-10,3,1,10,90.0,미국,기타,드라마,청소년관람불가,,82.0,30.4634146341463,0.0,0.0,7667
당신을 기다리는 시간,2016-01-28,1,1,4,100.0,이탈리아,기타,드라마,15세이상관람가,0.0,26.0,59.6153846153846,311.0,0.0,7660
뱀파이어 아카데미,2015-04-09,4,2,15,104.0,미국,기타,액션,15세이상관람가,,102.0,56.2745098039216,243.0,0.0,7649
워리어스 레인보우: 항전의 시작,2014-02-20,2,1,8,144.0,대만,기타,드라마,청소년관람불가,,267.0,53.2209737827715,0.0,0.0,7640
페이머스 파이브 : 키린섬의 비밀,2013-10-17,10,4,42,92.0,독일,기타,가족,전체관람가,,45.0,56.0666666666667,0.0,0.0,7638
맨 오브 마스크,2018-04-12,4,2,15,117.0,프랑스,기타,드라마,12세이상관람가,,5.0,38.6,45.0,0.0,7613
물숨,2016-09-29,9,3,39,80.0,한국,기타,다큐멘터리,전체관람가,0.0,179.0,41.9776536312849,556.0,0.0,7610
코멧,2015-03-25,3,1,13,91.0,미국,기타,판타지,15세이상관람가,,31.0,52.096774193548406,303.0,0.0,7597
붕붕 달려라 깜이,2016-03-24,3,1,12,72.0,독일,기타,애니메이션,전체관람가,,40.0,40.025,75.0,0.0,7556
위대한 계시,2011-11-24,11,4,47,110.0,독일,기타,드라마,전체관람가,,26.0,29.076923076923105,0.0,0.0,7535
언덕길의 아폴론,2018-08-29,8,3,35,119.0,일본,기타,드라마,전체관람가,,20.0,40.1,180.0,0.0,7506
환상속의 그대,2013-05-16,5,2,20,110.0,한국,기타,멜로,청소년관람불가,0.0,77.0,27.857142857142897,0.0,0.0,7482
올드보이,2014-01-16,1,1,3,103.0,미국,기타,액션,청소년관람불가,0.0,197.0,39.959390862944204,0.0,0.0,7471
나의 라임 오렌지 나무,2014-05-29,5,2,22,97.0,기타,기타,드라마,12세이상관람가,,49.0,44.4897959183673,737.0,0.0,7454
풀잎들,2018-10-25,10,4,43,66.0,한국,기타,드라마,15세이상관람가,0.0,43.0,43.86046511627911,162.0,0.0,7443
배꼽과 무릎사이,2014-05-22,5,2,21,67.0,한국,기타,멜로,청소년관람불가,0.0,9.0,34.2222222222222,65.0,0.0,7438
문영,2017-01-12,1,1,2,64.0,한국,기타,드라마,15세이상관람가,0.0,106.0,27.6981132075472,1057.0,0.0,7411
버니,2013-06-20,6,2,25,99.0,미국,기타,코미디,15세이상관람가,,21.0,42.238095238095205,0.0,0.0,7385
패트와 매트: 뚝딱뚝딱 대소동,2017-03-16,3,1,11,83.0,기타,기타,애니메이션,전체관람가,,52.0,37.384615384615394,891.0,0.0,7383
베스와 베라,2019-01-24,1,1,4,90.0,프랑스,기타,공포,15세이상관람가,,132.0,53.204545454545496,81.0,0.0,7369
꾸루꾸루와 친구들: 무지개 나무의 비밀,2015-11-19,11,4,47,74.0,한국,기타,애니메이션,전체관람가,,3.0,26.3333333333333,43.0,0.0,7345
라 당스,2013-08-22,8,3,34,158.0,프랑스,기타,다큐멘터리,전체관람가,,12.0,12.25,0.0,0.0,7345
"메리, 퀸 오브 스코틀랜드",2019-02-14,2,1,7,124.0,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,15세이상관람가,0.0,20.0,82.95,60.0,0.0,7340
제네시스: 세상의 소금,2015-02-26,2,1,9,110.0,프랑스,기타,다큐멘터리,12세이상관람가,,19.0,51.6315789473684,272.0,0.0,7336
그 남자가 아내에게,2010-08-26,8,3,34,131.0,일본,기타,드라마,12세이상관람가,0.0,5.0,17.6,0.0,1.0,7331
위대한 임무,2017-03-23,3,1,12,101.0,미국,기타,드라마,12세이상관람가,0.0,44.0,33.0,179.0,0.0,7329
신을 믿습니까?,2016-04-21,4,2,16,119.0,미국,기타,드라마,12세이상관람가,0.0,19.0,52.3684210526316,336.0,0.0,7317
라스트 탱고,2015-12-31,12,4,53,84.0,독일,기타,다큐멘터리,12세이상관람가,,14.0,51.928571428571395,153.0,0.0,7317
올드마린보이,2017-11-02,11,4,44,84.0,한국,CGV아트하우스,다큐멘터리,전체관람가,0.0,86.0,51.1860465116279,221.0,0.0,7312
크리스마스 스타!,2010-12-23,12,4,51,106.0,영국,판씨네마(주),코미디,전체관람가,,20.0,33.95,0.0,0.0,7309
뷰티풀 데이즈,2018-11-21,11,4,47,103.0,한국,기타,드라마,12세이상관람가,0.0,26.0,40.1923076923077,250.0,0.0,7283
나루토 질풍전 극장판: 블러드 프리즌,2012-02-23,2,1,8,94.0,일본,씨너스엔터테인먼트(주),애니메이션,12세이상관람가,,170.0,24.7823529411765,0.0,0.0,7273
돼지 같은 여자,2015-09-10,9,3,37,102.0,한국,CGV아트하우스,멜로,15세이상관람가,0.0,226.0,26.3141592920354,1013.0,0.0,7238
SX 테잎,2014-05-29,5,2,22,85.0,미국,기타,공포,청소년관람불가,,44.0,41.2727272727273,430.0,0.0,7229
버니드롭,2012-05-10,5,2,19,114.0,일본,기타,드라마,전체관람가,0.0,40.0,37.425,0.0,1.0,7179
메튜 본의 백조의 호수 3D,2012-08-02,8,3,31,120.0,영국,기타,공연,전체관람가,,,,,,7163
타마코 러브 스토리,2014-09-25,9,3,39,83.0,일본,기타,애니메이션,전체관람가,,89.0,32.438202247191,1062.0,0.0,7162
마리 크뢰이어,2013-06-13,6,2,24,102.0,덴마크,기타,드라마,청소년관람불가,,9.0,32.2222222222222,0.0,0.0,7135
땡스 포 쉐어링,2014-07-17,7,3,29,112.0,미국,기타,코미디,청소년관람불가,,41.0,32.4634146341463,100.0,0.0,7132
크리피: 일가족 연쇄 실종 사건,2016-08-18,8,3,33,130.0,일본,기타,공포,청소년관람불가,0.0,73.0,41.9315068493151,1013.0,1.0,7130
"서른아홉, 열아홉",2014-09-18,9,3,38,92.0,프랑스,판씨네마(주),멜로,청소년관람불가,,31.0,46.03225806451611,366.0,0.0,7127
피파 리의 특별한 로맨스,2011-02-01,2,1,5,93.0,미국,기타,드라마,청소년관람불가,,55.0,27.1090909090909,0.0,1.0,7116
신 고질라,2017-03-08,3,1,10,119.0,일본,메가박스중앙(주)플러스엠,SF,12세이상관람가,0.0,346.0,49.635838150289004,759.0,0.0,7098
씨 오브 트리스,2018-05-10,5,2,19,110.0,미국,기타,드라마,12세이상관람가,,61.0,43.3114754098361,113.0,0.0,7087
고양이 케디,2017-09-21,9,3,38,79.0,미국,기타,다큐멘터리,전체관람가,0.0,26.0,33.2307692307692,962.0,0.0,7082
레이디 수잔,2016-11-24,11,4,47,93.0,영국,기타,드라마,12세이상관람가,0.0,42.0,31.309523809523803,249.0,1.0,7071
카페 느와르,2010-12-30,12,4,52,198.0,한국,기타,드라마,청소년관람불가,0.0,31.0,28.9032258064516,0.0,0.0,7070
어른도감,2018-08-23,8,3,34,91.0,한국,기타,코미디,12세이상관람가,0.0,16.0,39.8125,95.0,0.0,7056
앱솔루틀리 애니씽,2016-01-14,1,1,2,85.0,미국,기타,코미디,12세이상관람가,,57.0,30.140350877192997,1378.0,0.0,7052
빈센트 반 고흐 : 새로운 시선,2017-08-24,8,3,34,92.0,영국,기타,다큐멘터리,전체관람가,,2.0,25.0,53.0,0.0,7029
"소년, 소녀 그리고 바다",2014-10-09,10,4,41,120.0,일본,기타,멜로,청소년관람불가,,14.0,37.1428571428571,258.0,0.0,7004
선라이즈 선셋,2010-05-13,5,2,19,73.0,러시아,기타,다큐멘터리,전체관람가,,73.0,27.8904109589041,0.0,0.0,6989
뉴니스,2017-11-09,11,4,45,117.0,미국,기타,멜로,청소년관람불가,,164.0,30.219512195122,555.0,0.0,6989
화피 2,2014-01-29,1,1,5,127.0,중국,기타,액션,15세이상관람가,,152.0,44.407894736842096,0.0,0.0,6980
초행,2017-12-07,12,4,49,99.0,한국,기타,드라마,12세이상관람가,0.0,26.0,46.3846153846154,241.0,0.0,6980
마담 보바리,2015-12-10,12,4,50,118.0,미국,기타,드라마,청소년관람불가,0.0,29.0,37.0,436.0,0.0,6974
스타로부터 스무 발자국,2014-05-15,5,2,20,90.0,미국,기타,다큐멘터리,15세이상관람가,,18.0,31.388888888888896,89.0,0.0,6970
땐뽀걸즈,2017-09-27,9,3,39,85.0,한국,기타,다큐멘터리,12세이상관람가,0.0,13.0,51.538461538461505,241.0,0.0,6957
더 딥 블루 씨,2015-04-23,4,2,17,98.0,영국,기타,멜로,청소년관람불가,,75.0,46.4,309.0,0.0,6956
오페라의 유령 2 : 러브 네버 다이,2012-09-06,9,3,36,121.0,미국,유니버설픽쳐스인터내셔널 코리아(유),뮤지컬,12세이상관람가,,0.0,0.0,0.0,0.0,6952
헝거,2016-03-17,3,1,11,96.0,영국,기타,드라마,청소년관람불가,,87.0,31.160919540229898,207.0,0.0,6927
특수경찰: 스페셜 ID,2014-01-09,1,1,2,91.0,중국,기타,액션,15세이상관람가,,202.0,48.910891089108894,0.0,0.0,6920
강변호텔,2019-03-27,3,1,13,95.0,한국,기타,드라마,15세이상관람가,0.0,24.0,29.0833333333333,125.0,0.0,6912
그녀가 떠날 때,2012-03-29,3,1,13,119.0,독일,기타,드라마,15세이상관람가,,5.0,26.6,0.0,0.0,6909
