TITLE,OPEN_DT,AUDI_ACC,CMT_SCORE,NAVER_PRE_EVAL
김종욱 찾기,2010-12-08,1130638,0.5387523629489603,9.02
하루,2017-06-15,1129018,0.3442906574394464,8.09
헝거게임: 캣칭 파이어,2013-11-21,1125739,0.402510460251046,9.15
챔피언,2018-05-01,1125319,0.3762057877813505,8.55
성난 변호사,2015-10-08,1124918,0.2990126939351199,7.9
특수본,2011-11-24,1118258,0.4078947368421053,9.17
라이트 아웃,2016-08-24,1111158,0.15945945945945947,8.3
회사원,2012-10-11,1110523,0.3781094527363184,9.61
간신,2015-05-21,1110246,0.4185303514376997,8.31
박물관이 살아있다 : 비밀의 무덤,2015-01-14,1101678,0.4341085271317829,9.4
베스트셀러,2010-04-15,1099665,0.3076923076923077,8.82
마루 밑 아리에티,2010-09-09,1083746,0.3703703703703704,9.65
퍼시픽 림: 업라이징,2018-03-21,1077235,0.2825688073394496,8.12
가디언즈,2012-11-29,1075584,0.4219228413962033,9.32
더 울버린,2013-07-25,1075333,0.3106139438085328,7.74
몬스터 호텔 3,2018-08-08,1072006,0.4098360655737705,9.83
오빠생각,2016-01-21,1069436,0.4639175257731959,9.05
"날, 보러와요",2016-04-07,1061412,0.35714285714285715,8.16
수상한 고객들,2011-04-14,1059350,0.4884696016771489,9.45
그놈이다,2015-10-28,1046313,0.374805598755832,9.31
동창생,2013-11-06,1044522,0.3111695137976347,9.41
슈퍼 배드,2010-09-16,1043904,0.308252427184466,9.47
점박이:한반도의 공룡3D,2012-01-26,1040636,0.31746031746031744,8.94
파괴된 사나이,2010-07-01,1030285,0.3172205438066465,9.08
지오스톰,2017-10-19,1028384,0.3401015228426396,8.37
오직 그대만,2011-10-20,1027622,0.4694783573806881,9.6
개구쟁이 스머프,2011-08-11,1027438,0.2,8.98
로그 원: 스타워즈 스토리,2016-12-28,1019309,0.4006410256410257,8.8
본 레거시,2012-09-06,1015711,0.3153153153153153,9.22
더 넌,2018-09-19,1011580,0.2722222222222222,9.01
심장이 뛴다,2011-01-05,1006947,0.4283965728274174,9.12
셔터 아일랜드,2010-03-18,1006833,0.4368421052631579,9.38
라푼젤,2011-02-10,1006075,0.35619047619047617,9.56
스카이스크래퍼,2018-07-11,1002858,0.13636363636363635,8.95
맨 인 더 다크,2016-10-05,999047,0.20498301245753114,8.93
염력,2018-01-31,990104,0.3529796987557302,8.11
방가? 방가!,2010-09-30,989021,0.4556962025316456,7.78
방황하는 칼날,2014-04-10,987420,0.2699551569506726,9.16
시체가 돌아왔다,2012-03-29,986547,0.5501858736059481,8.55
미쓰 와이프,2015-08-13,984265,0.486532706284737,8.56
파퍼씨네 펭귄들,2011-09-07,979739,0.29017857142857145,9.64
로보캅,2014-02-13,979509,0.3262216104611149,8.33
원더풀 라디오,2012-01-05,977470,0.4387755102040816,9.01
돈 크라이 마미,2012-11-22,975462,0.16756652526031626,7.91
"고산자, 대동여지도",2016-09-07,971194,0.471042471042471,8.03
우리는 형제입니다,2014-10-23,970373,0.4505813953488372,8.38
프로메테우스,2012-06-06,970275,0.3304904051172708,9.13
전국노래자랑,2013-05-01,963634,0.41963322545846815,8.61
스타워즈: 라스트 제다이,2017-12-14,959577,0.21510883482714468,8.62
잭 더 자이언트 킬러,2013-02-28,956154,0.4068627450980392,9.45
허삼관,2015-01-14,955175,0.4663137632338787,9.0
스텝업4 : 레볼루션,2012-08-15,953871,0.2840236686390533,9.82
불한당: 나쁜 놈들의 세상,2017-05-17,951797,0.4358974358974359,8.73
새미의 어드벤쳐,2010-12-15,946615,0.22123893805309736,8.9
월터의 상상은 현실이 된다,2013-12-31,941672,0.5172064777327935,9.16
크루즈 패밀리,2013-05-16,941615,0.4845201238390093,9.57
미 비포 유,2016-06-01,939658,0.530327868852459,9.57
평행이론,2010-02-18,937029,0.3583617747440273,8.49
어스,2019-03-27,936431,0.3051643192488263,9.15
뽀로로 극장판 슈퍼썰매 대모험,2013-01-23,929985,0.2952755905511811,9.01
애나벨,2014-10-02,925813,0.1851851851851852,8.96
슈퍼배드 2,2013-09-12,925108,0.3411644535240041,9.09
매그니피센트 7,2016-09-14,921317,0.3073308270676692,8.98
갓 오브 이집트,2016-03-03,918678,0.42586750788643535,8.18
주먹왕 랄프,2012-12-19,918183,0.4893867924528302,9.12
투어리스트,2010-12-09,915359,0.46043165467625896,9.66
썬더와 마법저택,2013-12-24,904145,0.42857142857142855,9.1
월요일이 사라졌다,2018-02-22,903175,0.3655603655603656,8.58
점쟁이들,2012-10-03,900054,0.42,9.29
인랑,2018-07-25,897548,0.2472590882862089,5.7
타이탄의 분노,2012-03-29,893027,0.2620087336244541,8.58
그것,2017-09-06,888386,0.2408376963350785,8.86
몬스터 호텔,2013-01-17,884885,0.3484848484848485,8.99
메가마인드,2011-01-13,875481,0.3291139240506329,9.02
극장판 헬로카봇 : 백악기 시대,2018-08-01,874967,0.3387096774193548,9.52
디스 민즈 워,2012-02-29,873396,0.3461538461538461,9.28
스카이 라인,2010-11-24,873079,0.2273519163763066,7.39
고死 두 번째 이야기: 교생실습,2010-07-28,872594,0.22426313541221696,8.59
열한시,2013-11-28,870785,0.36560693641618497,8.43
몬스터 대학교,2013-09-12,870065,0.2621776504297994,9.35
개구쟁이 스머프 2,2013-08-01,869805,0.3949579831932773,8.95
미확인 동영상 : 절대클릭금지,2012-05-30,867386,0.23349056603773585,8.52
오리엔트 특급 살인,2017-11-29,864757,0.3676300578034682,9.0
레전드 오브 타잔,2016-06-29,858402,0.2777777777777778,8.57
살인의뢰,2015-03-12,855980,0.3508771929824561,8.61
헝거게임: 모킹제이,2014-11-20,854377,0.38291380625476734,9.42
좋아해줘,2016-02-17,848148,0.3644646924829157,9.19
만추,2011-02-17,844103,0.4223034734917733,8.36
대립군,2017-05-31,837500,0.4102730819245774,9.08
존 카터: 바숨 전쟁의 서막,2012-03-08,837426,0.445414847161572,8.53
체포왕,2011-05-04,831804,0.4489795918367347,9.43
손님,2015-07-09,827918,0.37972972972972974,8.44
인시디어스 3,2015-07-09,825517,0.3538175046554935,8.61
뽀로로 극장판 공룡섬 대모험,2017-12-07,824079,0.15217391304347827,9.7
남쪽으로 튀어,2013-02-06,821918,0.4294167371090448,8.73
베이비 드라이버,2017-09-14,821419,0.3333333333333333,9.09
브리짓 존스의 베이비,2016-09-28,820995,0.2539598732840549,8.71
틴틴 : 유니콘호의 비밀,2011-12-07,814023,0.3944954128440367,9.29
하트 오브 더 씨,2015-12-03,809755,0.4985422740524781,8.97
헝거게임: 더 파이널,2015-11-18,806709,0.3468085106382979,8.65
킹스 스피치,2011-03-17,806248,0.5428571428571428,9.3
하늘에서 음식이 내린다면 2,2013-11-21,800062,0.3814102564102564,9.55
카트,2014-11-13,799275,0.4376539268448417,9.67
A-특공대,2010-06-10,791173,0.3411764705882353,9.64
화이트: 저주의 멜로디,2011-06-09,790954,0.2512820512820513,8.21
상의원,2014-12-24,790158,0.4686601495112133,8.75
잭 리처,2013-01-17,784031,0.3368421052631579,9.14
관능의 법칙,2014-02-13,773996,0.4451871657754011,7.64
그랜드 부다페스트 호텔,2014-03-20,773649,0.5187165775401069,9.45
푸른소금,2011-08-31,771699,0.3195084485407066,8.67
나는 왕이로소이다,2012-08-08,768971,0.3756345177664975,7.62
상류사회,2018-08-29,768442,0.22356495468277945,4.35
레슬러,2018-05-09,765963,0.2163265306122449,6.49
토르: 마법망치의 전설,2012-02-09,765315,0.2474747474747475,8.78
레지던트 이블: 파멸의 날,2017-01-25,765259,0.17687747035573126,8.19
공각기동대 : 고스트 인 더 쉘,2017-03-29,764072,0.3232989690721649,8.14
리오 2,2014-05-01,761404,0.4071428571428571,9.34
스플릿,2016-11-09,757430,0.5542763157894737,9.48
"안녕, 헤이즐",2014-08-13,744387,0.4440734557595993,9.39
주유소 습격사건 2,2010-01-21,742475,0.2818371607515658,7.53
런던 해즈 폴른,2016-03-10,731551,0.1454183266932271,8.27
더 파이브,2013-11-14,731212,0.3792102206736353,9.02
스파이더맨: 뉴 유니버스,2018-12-12,723450,0.3150684931506849,8.36
물괴,2018-09-12,723414,0.2312849162011173,6.52
미쓰백,2018-10-11,720558,0.34890965732087226,8.75
신데렐라,2015-03-19,716386,0.35618729096989965,9.02
풍산개,2011-06-23,714102,0.34190231362467866,7.75
고질라,2014-05-15,709734,0.21221613155833985,7.95
마음이2,2010-07-21,707748,0.5264623955431755,9.62
국가대표 2,2016-08-10,703024,0.497278774440637,8.96
내 깡패 같은 애인,2010-05-20,699973,0.36607142857142855,8.78
트랜센던스,2014-05-14,696412,0.4302325581395349,8.91
통증,2011-09-07,693101,0.4357798165137615,8.18
인페르노,2016-10-19,689071,0.3940886699507389,8.95
스텝 업 3D,2010-08-05,682712,0.3582554517133956,9.66
픽셀,2015-07-16,681945,0.3841059602649007,8.98
앵그리버드 더 무비,2016-05-19,680606,0.477124183006536,8.81
신비아파트: 금빛 도깨비와 비밀의 동굴,2018-07-25,678091,0.17777777777777778,9.28
트롤,2017-02-16,675966,0.3474387527839644,8.88
고양이: 죽음을 보는 두 개의 눈,2011-07-07,670295,0.21519838601210486,5.65
패신저스,2017-01-04,668576,0.3728448275862069,8.94
퍼스트맨,2018-10-18,665364,0.3323529411764706,9.02
하늘에서 음식이 내린다면,2010-02-11,665096,0.20987654320987653,8.97
삼총사 3D,2011-10-12,657564,0.1554054054054054,8.79
열정같은소리하고있네,2015-11-25,654407,0.3965517241379311,9.24
아이 엠 넘버 포,2011-02-24,654386,0.17964071856287425,8.35
엔더스 게임,2013-12-31,654212,0.4357976653696498,9.12
그날의 분위기,2016-01-14,652453,0.2994011976047904,8.32
오션스,2010-07-28,650994,0.21518987341772156,7.68
아빠는 딸,2017-04-12,646412,0.3989708404802744,9.11
사냥,2016-06-29,645922,0.35733819507748404,8.35
리오,2011-07-27,645191,0.4567901234567901,9.39
명탐정 코난 : 침묵의 15분,2011-08-03,644216,0.2934855607790464,9.76
머니볼,2011-11-17,641099,0.4107142857142857,9.28
스노우 화이트 앤 더 헌츠맨,2012-05-30,636631,0.3376623376623377,9.19
널 기다리며,2016-03-10,634953,0.4208389715832206,9.38
플랜맨,2014-01-09,632299,0.4253731343283582,9.09
컨택트,2017-02-02,629322,0.34548335974643424,7.73
조선마술사,2015-12-30,628576,0.2804503582395087,7.79
명탐정 코난: 천공의 난파선,2010-07-21,628423,0.24397031539888686,9.86
설리: 허드슨강의 기적,2016-09-28,627102,0.4770459081836328,9.42
더 임파서블,2013-01-17,622572,0.4604685212298682,8.07
아더 크리스마스,2011-11-25,622286,0.3076923076923077,9.09
눈의 여왕 2: 트롤의 마법거울,2014-12-24,618598,0.2831858407079646,8.16
인 타임,2011-10-27,616943,0.2692307692307692,9.27
특종: 량첸살인기,2015-10-22,616481,0.4416749750747757,8.5
잭 리처: 네버 고 백,2016-11-30,612328,0.4202586206896552,8.78
미쓰GO,2012-06-21,611685,0.3701067615658363,8.0
서부전선,2015-09-24,609063,0.3727735368956743,8.12
그린 존,2010-03-25,606841,0.46,9.8
헝거게임: 판엠의 불꽃,2012-04-05,606531,0.4788418708240534,9.46
이층의 악당,2010-11-24,605224,0.3815789473684211,9.32
피에타,2012-09-06,602967,0.5210526315789473,9.4
다이노소어 어드벤처 3D,2013-12-19,599963,0.3938053097345133,8.76
반가운 살인자,2010-04-08,599176,0.4201680672268908,8.98
우는 남자,2014-06-04,599050,0.3282955499580185,8.16
콜롬비아나,2011-08-31,598373,0.17857142857142858,8.28
타잔 3D,2014-01-09,597142,0.34205607476635513,9.07
레터스 투 줄리엣,2010-10-06,593630,0.5138888888888888,8.46
황제를 위하여,2014-06-11,592041,0.2757352941176471,8.68
맨 온 렛지,2012-02-22,591841,0.5081967213114754,8.91
패션왕,2014-11-06,591125,0.29916545718432513,6.45
47 미터,2017-07-19,590036,0.32803468208092484,8.18
더 울프 오브 월스트리트,2014-01-09,585082,0.3396739130434783,9.28
퀴즈왕,2010-09-16,583183,0.4910394265232975,8.03
마법사의 제자,2010-07-21,582698,0.5547445255474452,8.86
다크 섀도우,2012-05-10,582126,0.4984025559105431,9.5
어린왕자,2015-12-23,579130,0.4258130081300813,9.54
인시디어스: 두번째 집,2013-12-05,577758,0.3352601156069364,8.69
백설공주,2012-05-03,576150,0.4792899408284024,9.1
극장판 헬로카봇: 옴파로스 섬의 비밀,2019-01-31,575353,0.19298245614035087,9.05
채피,2015-03-12,573657,0.29531812725090034,8.84
섀도우 헌터스: 뼈의 도시,2013-09-12,571074,0.3493670886075949,8.05
루퍼,2012-10-11,570010,0.16417910447761194,9.9
앨빈과 슈퍼밴드3,2011-12-15,569773,0.3617021276595745,9.67
화이트 하우스 다운,2013-06-27,569500,0.31568998109640833,8.47
파파,2012-02-01,562156,0.6189591078066915,8.78
이스케이프 룸,2019-03-14,561812,0.2314814814814815,8.33
스텝 업: 올 인,2014-09-03,560620,0.3718905472636816,9.42
싱 스트리트,2016-05-19,560578,0.3927203065134099,9.55
레지던트 이블 5 : 최후의 심판,2012-09-13,558433,0.2988826815642458,8.52
인시디어스4: 라스트 키,2018-01-31,554521,0.3543307086614173,8.36
아이스 에이지: 지구 대충돌,2016-07-20,553760,0.3300970873786408,9.31
그린치,2018-12-19,552962,0.5081967213114754,9.88
메카닉: 리크루트,2016-08-31,551897,0.4660633484162896,9.24
극장판 요괴워치: 탄생의 비밀이다냥!,2015-07-22,550728,0.32280701754385965,9.65
점박이 한반도의 공룡2 : 새로운 낙원,2018-12-25,550059,0.4235294117647059,9.3
너는 펫,2011-11-10,540972,0.3602941176470588,8.89
"그날, 바다",2018-04-12,540558,0.28612997090203685,8.23
툼레이더,2018-03-08,540410,0.36328125,8.08
애프터 어스,2013-05-30,537920,0.381635581061693,8.34
메리와 마녀의 꽃,2017-12-07,535354,0.3105590062111801,9.15
페르디난드,2018-01-03,533776,0.5163636363636364,9.54
사이코메트리,2013-03-07,531953,0.4409556313993174,9.42
버닝,2018-05-17,528153,0.20830715532286206,8.65
챔프,2011-09-07,528149,0.33260393873085337,7.92
7년의 밤,2018-03-28,528007,0.3548009367681499,8.69
메가로돈,2018-08-15,527331,0.12448132780082988,6.92
러브 & 드럭스,2011-01-13,527077,0.639412997903564,9.83
몬스터,2014-03-13,526282,0.3803301237964237,9.09
콰이어트 플레이스,2018-04-12,526073,0.10465116279069768,8.39
명탐정 코난: 11번째 스트라이커,2012-07-19,524914,0.25747863247863245,9.82
언노운,2011-02-17,522794,0.21052631578947367,9.47
헬머니,2015-03-05,519983,0.20024721878862795,7.83
퍼시 잭슨과 괴물의 바다,2013-09-12,519584,0.2984126984126984,8.66
얼라이드,2017-01-11,518886,0.4916237113402062,9.16
호두까기 인형과 4개의 왕국,2018-12-06,518272,0.2727272727272727,8.39
소셜 네트워크,2010-11-18,517286,0.4452054794520548,9.01
고스트버스터즈,2016-08-25,515522,0.3534545454545455,8.12
피라냐,2010-08-26,515074,0.1742857142857143,8.03
퍼스트 어벤져,2011-07-28,514417,0.2982456140350877,8.58
거울나라의 앨리스,2016-09-07,513202,0.4436664544875875,9.16
발레리안: 천 개 행성의 도시,2017-08-30,511931,0.34459459459459457,8.35
프렌즈: 몬스터섬의비밀,2011-12-29,510996,0.5188679245283019,9.45
가려진 시간,2016-11-16,510878,0.4220251293422025,9.19
먹고 기도하고 사랑하라,2010-09-30,509623,0.2790697674418605,8.94
극장판 포켓몬스터 너로 정했다!,2017-12-21,509555,0.3204787234042553,9.5
명탐정 코난: 순흑의 악몽,2016-08-03,507508,0.21961932650073207,9.73
남자사용설명서,2013-02-14,507257,0.38908638464273015,8.91
셰이프 오브 워터: 사랑의 모양,2018-02-22,506261,0.4524886877828054,9.19
도라에몽 : 스탠 바이 미,2015-02-12,503516,0.3586626139817629,9.4
그레이트 월,2017-02-15,501286,0.2869116698903933,8.02
노예 12년,2014-02-27,498004,0.0992831541218638,9.36
아부의 왕,2012-06-21,497880,0.41530054644808745,8.19
캐치미,2013-12-18,492773,0.4327217125382263,9.36
무서운 이야기 2,2013-06-05,492465,0.3492063492063492,8.76
불량남녀,2010-11-04,491207,0.3535911602209945,8.49
스타 이즈 본,2018-10-09,490957,0.4591836734693878,9.56
곰돌이 푸 다시 만나 행복해,2018-10-03,490307,0.2903225806451613,9.37
레드,2010-11-03,489855,0.4635761589403973,8.59
또 하나의 약속,2014-02-06,489409,0.4421308815575987,9.76
카3: 새로운 도전,2017-07-13,487916,0.2247284878863826,9.71
침묵,2017-11-02,487897,0.4978947368421053,8.79
해어화,2016-04-13,485083,0.1182897862232779,6.08
계춘할망,2016-05-19,480987,0.5525400139178844,9.01
소녀괴담,2014-07-02,480528,0.2464646464646465,7.47
조선미녀삼총사,2014-01-29,480361,0.30313293818797626,7.46
친정엄마,2010-04-22,478822,0.3636363636363637,9.72
넛잡: 땅콩 도둑들,2014-01-29,478392,0.4809098294069862,8.94
"로봇, 소리",2016-01-27,476665,0.4509579639691164,9.18
트리플 엑스 리턴즈,2017-02-08,475309,0.3308823529411765,9.31
변산,2018-07-04,474137,0.4256880733944953,9.15
위험한 상견례 2,2015-04-29,472693,0.4736842105263158,8.87
잠베지아: 신비한 나무섬의 비밀,2012-12-25,472692,0.4601769911504425,8.08
슈퍼 에이트,2011-06-16,472118,0.2181208053691275,8.24
카운트다운,2011-09-29,471547,0.37751004016064255,8.95
식객2 : 김치전쟁,2010-01-28,471103,0.3595744680851064,8.59
명탐정 코난 : 화염의 해바라기,2015-08-05,470990,0.2549019607843137,9.65
리얼,2017-06-28,470105,0.35120772946859896,8.15
적인걸: 측천무후의 비밀,2010-10-06,468273,0.5806451612903226,8.74
페이스메이커,2012-01-18,467697,0.4957264957264957,8.93
글래스,2019-01-17,466475,0.3416149068322981,8.86
마담 뺑덕,2014-10-02,465749,0.3847826086956522,8.01
카 2,2011-07-20,465607,0.4065040650406504,8.93
너의 췌장을 먹고 싶어,2017-10-25,465495,0.386046511627907,7.29
순수의 시대,2015-03-05,465492,0.3516355140186916,8.89
생텀,2011-02-10,464607,0.3561151079136691,8.42
락아웃: 익스트림미션,2012-06-14,462176,0.4057971014492754,7.93
언스토퍼블,2010-11-10,459535,0.41216216216216217,9.49
라이프,2017-04-05,459421,0.28023850085178875,8.13
동네사람들,2018-11-07,459020,0.1963470319634703,6.88
세 얼간이,2011-08-18,458988,0.4860879904875149,9.72
노브레싱,2013-10-30,451669,0.30560578661844484,9.11
원더풀 고스트,2018-09-26,450374,0.3855421686746988,8.53
클라우드 아틀라스,2013-01-09,449071,0.4027624309392265,8.04
히든 피겨스,2017-03-23,448923,0.4986789960369881,9.45
명탐정 코난:진홍의 연가,2017-08-02,448381,0.2538787023977433,9.74
대한민국 1%,2010-05-05,447569,0.33399602385685884,7.8
빅쇼트,2016-01-21,446664,0.3949044585987261,8.96
파라노말 액티비티,2010-01-13,446510,0.17921146953405018,7.95
반드시 잡는다,2017-11-29,446379,0.3754740834386852,8.45
뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,445014,0.35646687697160884,9.76
헌츠맨: 윈터스 워,2016-04-13,445009,0.3620689655172414,8.05
익스펜더블 2,2012-09-06,444045,0.2195121951219512,9.61
밀레니엄 : 여자를 증오한 남자들,2012-01-11,443889,0.5823529411764706,9.02
"울지마, 톤즈",2010-09-09,441707,0.5575539568345323,8.71
워리어스 웨이,2010-12-01,437101,0.3358208955223881,7.93
시즌 오브 더 위치: 마녀 호송단,2011-01-13,435201,0.5254237288135594,8.64
원라인,2017-03-29,433825,0.4131054131054131,9.01
"협녀, 칼의 기억",2015-08-13,431310,0.31948461740731005,6.56
터닝메카드W: 블랙미러의 부활,2017-01-18,429569,0.3696172248803828,9.54
창수,2013-11-28,429141,0.4001507159005275,9.45
랭고,2011-03-03,428896,0.3448275862068966,9.5
오피스,2015-09-03,428429,0.381151832460733,8.19
모비딕,2011-06-09,428139,0.3028169014084507,8.35
스머프: 비밀의 숲,2017-04-28,427764,0.3795620437956204,9.29
