순번,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,영화구분,원제,제작년도,원작도서유무,네이버기대지수,_merge
10451.0,av아이돌일본제일전도전기,토미오카 타다후미,,(주)에스와이미디어,(주)에스와이미디어,2018-05-16,개봉영화,장편,일본,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,Sexy women's gambling battle,2017.0,0.0,0.0,both
537.0,a특공대,조 카나한,듄 엔터테인먼트,이십세기폭스코리아(주),이십세기폭스코리아(주),2010-06-10,개봉영화,장편,미국,330,"5,890,424,042","791,173","1,983,672,000","253,638",액션,15세이상관람가,일반영화,The A-Team,2010.0,0.0,0.0,both
2112.0,b급며느리,선호빈,영화연구소,,"(주)에스와이코마드,글뫼 주식회사",2018-01-17,개봉영화,장편,한국,56,"152,139,100","19,459","83,012,200","9,976",다큐멘터리,12세이상관람가,독립/예술영화,Myeoneuri: My Son's Crazy Wife,2017.0,0.0,726.0,both
10452.0,d컵여형사가슴으로느껴져요,카즈야,,(주)영진크리에이티브,(주)영진크리에이티브,2018-04-12,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,Nice butt Investigator,2017.0,0.0,0.0,both
10455.0,foe에프오이,키오니 왁스먼,,라인트리엔터테인먼트,라인트리엔터테인먼트,2014-04-24,개봉영화,장편,미국,1,"2,000",1,"2,000",1,액션,청소년관람불가,일반영화,Force of Execution,2013.0,0.0,14.0,both
10454.0,f컵옆집부인의질펀한하루,사노 B사쿠,,(주)영진크리에이티브,(주)영진크리에이티브,2019-01-17,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,Homanna Jyukujyo,2017.0,0.0,0.0,both
1993.0,grow인피니트의리얼청춘라이프,김진수,(주)울림엔터테인먼트,,골든타이드픽처스(주),2014-12-04,개봉영화,장편,한국,71,"189,774,200","23,926","101,490,400","12,339",드라마,전체관람가,일반영화,,2014.0,0.0,8543.0,both
10457.0,h2어느살인마의가족이야기,롭 좀비,"디멘션 필름즈,스펙타클 엔터테인먼트 그룹,트랜카스 인태내셔널 필름",(주)누리픽쳐스,(주)누리픽쳐스,2010-06-10,개봉영화,장편,미국,1,"8,000",1,"8,000",1,공포(호러),청소년관람불가,일반영화,Halloween II,2009.0,0.0,0.0,both
10456.0,h컵이상거유여배우,다케다 히데오,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2017-06-01,개봉영화,장편,일본,1,"6,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,Swinging Big Breasts,2016.0,0.0,8.0,both
6136.0,h컵젊은과부의짜릿한컴백,토모마츠 나오유키,,(주)콘텐츠랩자박,(주)콘텐츠랩자박,2015-02-26,개봉영화,장편,일본,1,"300,000",60,"300,000",60,성인물(에로),청소년관람불가,일반영화,LUSTY APARTMENT,2012.0,0.0,,both
4254.0,jsa남북공동초등학교,한명구,시네마서울,,시네마서울,2016-01-21,개봉영화,장편,한국,6,"5,262,000","1,049","3,588,000",714,드라마,전체관람가,독립/예술영화,,2015.0,0.0,112.0,both
6908.0,k20괴도가면,사토 시마코,,㈜크래커픽쳐스,㈜크래커픽쳐스,2011-10-06,개봉영화,장편,일본,1,"104,000",15,"104,000",15,액션,전체관람가,독립/예술영화,K-20 : Legend of the Mask,2008.0,1.0,0.0,both
3981.0,k미싱킹즈,스즈키 신고,,(주)머스트씨무비릴리징컴퍼니,(주)머스트씨무비릴리징컴퍼니,2015-04-16,개봉영화,장편,일본,12,"11,637,000","1,509","7,571,000",927,애니메이션,12세이상관람가,독립/예술영화,K Missing Kings,2014.0,0.0,939.0,both
6137.0,la대지진,데이비드 지달리,,주식회사 루믹스미디어,주식회사 루믹스미디어,2017-03-23,개봉영화,장편,미국,1,"300,000",60,"300,000",60,액션,15세이상관람가,일반영화,10.0 Earthquake,2014.0,0.0,24.0,both
2285.0,mb의추억,김재환,(주)비투이,,스튜디오느림보,2012-10-18,개봉영화,장편,한국,5,"112,375,100","14,954","78,323,600","9,844",다큐멘터리,15세이상관람가,독립/예술영화,Remembrance of MB,2012.0,0.0,0.0,both
3005.0,mr스타벅,켄 스콧,,(주)에스와이코마드,(주)에스와이코마드,2012-09-13,개봉영화,장편,캐나다,27,"39,371,542","5,312","28,123,542","3,752",코미디,15세이상관람가,독립/예술영화,Starbuck,2011.0,0.0,0.0,both
1455.0,mr아이돌,라희찬,데이지엔터테인먼트,,"롯데쇼핑㈜롯데엔터테인먼트,(주)시너지하우스 (시너지)",2011-11-03,개봉영화,장편,한국,311,"467,982,500","67,001","174,484,500","23,677",드라마,12세이상관람가,일반영화,,2011.0,0.0,0.0,both
5511.0,ol의성,마츠우라 히로나오,,(주)제이에이와이이엔터테인먼트,(주)제이에이와이이엔터테인먼트,2014-09-12,개봉영화,장편,일본,1,"300,000",140,"300,000",140,공포(호러),청소년관람불가,일반영화,OLの性,2012.0,0.0,,both
6423.0,o양비디오의정사,카타오카 슈지,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2015-07-01,개봉영화,장편,일본,1,"270,000",54,"270,000",54,성인물(에로),청소년관람불가,일반영화,Love of the female worker for O,2007.0,0.0,,both
323.0,pmc더벙커,김병우,(주)퍼펙트스톰필름,,씨제이이앤엠(주),2018-12-26,개봉영화,장편,한국,"1,081","14,024,838,424","1,671,548","3,416,787,594","394,373",액션,15세이상관람가,일반영화,Take Point,2018.0,0.0,1598.0,both
5012.0,ps걸,원석호,전망 PRODUCTION,,전망 PRODUCTION,2016-02-04,개봉영화,장편,한국,21,"1,673,000",285,"554,000",87,스릴러,청소년관람불가,일반영화,P.S. Girls,2015.0,0.0,218.0,both
5796.0,ps온리유,딜런 키드,하트 샤프 엔터테인먼트,㈜코리아스크린,뉴마켓필름,2010-02-25,개봉영화,장편,미국,1,"577,060",99,"568,000",97,코미디,청소년관람불가,일반영화,P.S.,2004.0,0.0,0.0,both
1277.0,ripd알아이피디,로베르트 슈벤트케,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2013-08-22,개봉영화,장편,미국,268,"725,451,071","101,460","213,165,571","27,894",액션,15세이상관람가,일반영화,R.I.P.D.,2013.0,0.0,0.0,both
6734.0,sm음탕한욕망,토미오카 타다후미,,(주)다날엔터테인먼트,(주)다날엔터테인먼트,2016-12-21,개봉영화,장편,일본,1,"150,000",30,"150,000",30,멜로/로맨스,청소년관람불가,일반영화,Depth of Despair - Rearing,2010.0,0.0,0.0,both
4756.0,sm작가,히로키 류이치,,시네마 뉴원,시네마 뉴원,2014-02-06,개봉영화,장편,일본,2,"3,820,000",456,"3,750,000",446,드라마,청소년관람불가,일반영화,不貞の季節: I Am An S+M Writer,2000.0,0.0,0.0,both
7675.0,sm헌터,카타오카 슈지,,(주)인디플러그,(주)인디플러그,2012-02-07,개봉영화,장편,일본,1,"16,000",2,"16,000",2,성인물(에로),청소년관람불가,일반영화,S&M Hunter,1986.0,0.0,2.0,both
5916.0,s중독,카모가와 테츠로,,(유)조이앤컨텐츠그룹,(유)조이앤컨텐츠그룹,2012-05-18,개봉영화,,일본,1,"350,050",75,"350,050",75,성인물(에로),청소년관람불가,일반영화,Immoral Figure,2007.0,0.0,1.0,both
4106.0,s중독자의고백,크리스티안 몰리나,,(유)조이앤컨텐츠그룹,팝엔터테인먼트,2011-12-29,개봉영화,장편,스페인,4,"10,096,500","1,279","7,976,000",997,드라마,청소년관람불가,독립/예술영화,Diary Of A Nymphomaniac,2008.0,0.0,0.0,both
4337.0,ufo,공귀현,스파이럴 프로젝트,,㈜인디스토리,2012-05-24,개봉영화,장편,한국,11,"6,765,000",943,"5,186,000",687,드라마,청소년관람불가,독립/예술영화,,2011.0,0.0,0.0,both
10460.0,vip전용여자,카네다 사토시,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2016-12-01,개봉영화,장편,일본,1,"8,000",1,0,0,성인물(에로),청소년관람불가,일반영화,Woman for exclusive use of the VIP,2016.0,0.0,3.0,both
2226.0,가구야공주이야기,다카하타 이사오,,대원미디어(주),롯데쇼핑㈜롯데엔터테인먼트,2014-06-04,개봉영화,장편,일본,77,"125,582,300","16,439","54,022,900","6,841",애니메이션,전체관람가,일반영화,Story of Princess Kaguya,2013.0,0.0,714.0,both
6441.0,가디언스,틸 슈바이거,,씨네그루(주)다우기술,씨네그루(주)다우기술,2014-11-24,개봉영화,장편,독일,1,"250,000",50,"250,000",50,액션,청소년관람불가,독립/예술영화,Guardians,2012.0,0.0,67.0,both
857.0,가디언의전설,잭 스나이더,워너 브러더스 픽쳐스,워너브러더스 코리아(주),워너브러더스 코리아(주),2010-10-28,개봉영화,장편,미국,268,"2,655,721,096","307,217","767,026,500","85,399",애니메이션,전체관람가,일반영화,Legend Of The Guardians: The Owls Of Ga'Hoole,2010.0,1.0,0.0,both
445.0,가디언즈,피터 램지,드림웍스 애니메이션,씨제이이앤엠(주),씨제이이앤엠(주),2012-11-29,개봉영화,장편,미국,470,"8,212,243,000","1,075,584","2,372,102,000","283,476",애니메이션,전체관람가,일반영화,Rise of the Guardians,2012.0,1.0,0.0,both
390.0,가디언즈오브갤럭시,제임스 건,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-07-31,개봉영화,장편,미국,539,"11,098,239,184","1,311,190","4,116,280,484","460,828",액션,12세이상관람가,일반영화,Guardians of the Galaxy,2014.0,0.0,1896.0,both
189.0,가디언즈오브갤럭시vol2,제임스 건,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2017-05-03,개봉영화,장편,미국,"1,218","23,452,674,686","2,735,719","7,669,006,186","854,131",액션,12세이상관람가,일반영화,Guardians of the Galaxy Vol. 2,2017.0,0.0,7337.0,both
7678.0,가라데파이터,호세 몬테시노스,,(주)케이알씨지,(주)케이알씨지,2016-07-01,개봉영화,장편,미국,1,"5,000",1,0,0,액션,15세이상관람가,일반영화,Pitfighter,2013.0,0.0,10.0,both
5551.0,가래떡의맛감독판,이전,(주)케이알씨지,,(주)케이알씨지,2018-03-20,개봉영화,장편,한국,20,"630,000",132,"588,000",118,멜로/로맨스,청소년관람불가,일반영화,,2018.0,0.0,5.0,both
670.0,가려진시간,엄태화,(주)바른손이앤에이,,(주)쇼박스,2016-11-16,개봉영화,장편,한국,884,"3,946,462,400","510,878","1,183,297,400","144,193",드라마,12세이상관람가,일반영화,Vanishing Time: A Boy Who Returned,2016.0,0.0,12208.0,both
7504.0,가루지기변강쇠더비기닝,정진호,(주)컨텐츠 빌리지,,(주)컨텐츠 빌리지,2017-08-28,개봉영화,장편,한국,1,"4,000",2,"2,000",1,멜로/로맨스,청소년관람불가,일반영화,,2017.0,0.0,33.0,both
4161.0,가름워즈마지막예언자,오시이 마모루,,(주)유로커뮤니케이션,(주)박수엔터테인먼트,2015-12-03,개봉영화,장편,일본,28,"8,538,500","1,179","4,404,000",583,액션,12세이상관람가,독립/예술영화,Garm Wars: The Last Druid,2014.0,0.0,65.0,both
4563.0,가면무도회,안드레아 바티스토니,,(주)케빈앤컴퍼니,(주)케빈앤컴퍼니,2015-09-12,개봉영화,장편,독일,6,"15,340,500",629,"9,845,000",410,공연,12세이상관람가,일반영화,UN BALLO IN MASCHERA,2014.0,0.0,1.0,both
4347.0,가면무도회,,,(주)케빈앤컴퍼니,(주)케빈앤컴퍼니,2017-03-05,개봉영화,장편,독일,10,"22,581,000",925,"16,320,000",678,공연,12세이상관람가,일반영화,Maskerade,1934.0,0.0,1.0,both
229.0,가문의영광4가문의수난,정태원,(주)태원엔터테인먼트,,(주)넥스트엔터테인먼트월드(NEW),2011-09-07,개봉영화,장편,한국,537,"17,762,035,500","2,363,955","4,095,559,500","516,319",코미디,15세이상관람가,일반영화,,2011.0,0.0,0.0,both
424.0,가문의영광5가문의귀환,정용기,(주)태원엔터테인먼트,,롯데쇼핑㈜롯데엔터테인먼트,2012-12-19,개봉영화,장편,한국,447,"8,330,342,500","1,160,021","1,681,261,500","224,852",코미디,15세이상관람가,일반영화,Return of The Mafia,2012.0,0.0,0.0,both
7505.0,가미카제,마커스 셰이크셰프,,(주)시네마리퍼블릭,(주)시네마리퍼블릭,2017-02-10,개봉영화,장편,영국,2,"8,000",2,"5,000",1,액션,청소년관람불가,일반영화,Kamikaze,2016.0,0.0,16.0,both
1144.0,가버나움,나딘 라바키,,그린나래미디어(주),"그린나래미디어(주),플레이리스트(주)",2019-01-24,개봉영화,장편,기타,111,"1,162,817,819","139,803","670,222,439","77,918",드라마,15세이상관람가,독립/예술영화,Capernaum,2018.0,0.0,248.0,both
7679.0,가부키쵸육체마사지,카타오카 나루오,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2017-10-02,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화,Good looking Massagers in Kabukicho,2016.0,0.0,0.0,both
900.0,가비,장윤현,(주)오션필름,,(주)시네마서비스,2012-03-15,개봉영화,장편,한국,339,"1,969,360,500","270,602","632,097,000","82,433",드라마,15세이상관람가,일반영화,Gabi,2012.0,0.0,0.0,both
7680.0,가슴노출을허하라,리나 에스코,,(주)소나무픽쳐스,(주)소나무픽쳐스,2015-09-19,개봉영화,장편,미국,1,"9,000",1,"9,000",1,코미디,15세이상관람가,독립/예술영화,Free the Nipple,2014.0,0.0,139.0,both
5436.0,가슴배구단,하스미 에이이치로,,(주)케이앤엔터테인먼트,(주)케이앤엔터테인먼트,2012-01-26,개봉영화,장편,일본,1,"1,208,200",159,"1,208,200",159,코미디,12세이상관람가,독립/예술영화,Oppai Volleyball,2009.0,0.0,0.0,both
6160.0,가슴사무라이이단의역습,히로세 료우,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2014-11-26,개봉영화,장편,일본,1,"270,000",54,"270,000",54,성인물(에로),청소년관람불가,일반영화,CHANBARA STRIP TEASE,2009.0,0.0,,both
7681.0,가슴으로죽이는여자,슈우키,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2016-05-11,개봉영화,장편,일본,1,"8,000",1,0,0,성인물(에로),청소년관람불가,일반영화,The dairy of big and nice boob wife  Kumi An,2014.0,0.0,3.0,both
7682.0,가슴을탐하는남자들,나가에 타카미,,(주)영진크리에이티브,(주)영진크리에이티브,2017-01-31,개봉영화,장편,일본,1,"5,000",1,0,0,멜로/로맨스,청소년관람불가,일반영화,Kireinamune,2010.0,0.0,0.0,both
7683.0,가슴전문마사지샵,나베 아츠시,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,2019-01-11,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화,Naughty Breast-Push-Up Beauty Salon,2017.0,0.0,0.0,both
5667.0,가슴큰누나들,김경택,스마일컨텐츠,,스마일컨텐츠,2018-06-12,개봉영화,장편,한국,19,"708,000",121,"376,000",66,멜로/로맨스,청소년관람불가,일반영화,,2018.0,0.0,41.0,both
5177.0,가시,김중현,한국영화아카데미,,씨제이이앤엠(주),2012-03-08,개봉영화,장편,한국,1,"1,696,500",216,"1,524,000",191,드라마,15세이상관람가,독립/예술영화,Choked,2011.0,0.0,0.0,both
1135.0,가시,김태균,"(주)캠프비,(주)뱅가드스튜디오",,(주)인벤트스톤,2014-04-10,개봉영화,장편,한국,356,"1,094,017,000","141,956","295,827,600","36,552",멜로/로맨스,청소년관람불가,일반영화,Innocent Thing,2013.0,0.0,2456.0,both
3929.0,가시꽃,이돈구,디케이필름프로덕션,,㈜인디스토리,2013-08-22,개봉영화,장편,한국,12,"10,931,000","1,565","7,515,500",985,드라마,청소년관람불가,독립/예술영화,Fatal,2012.0,0.0,0.0,both
6161.0,가위수면마비의기억,로드니 에스쳐,,위드 라이언 픽쳐스,(주)콘텐츠판다,2015-08-01,개봉영화,장편,미국,1,"270,000",54,"270,000",54,다큐멘터리,15세이상관람가,독립/예술영화,The Nightmare,2015.0,0.0,8.0,both
3397.0,가을우체국,임왕태,"BPM 엔터테인먼트,동아방송예술대학교산학협력단,HATCH FILM ,(주)미디어테라스",,(주)에스와이코마드,2017-10-19,개봉영화,장편,한국,74,"23,270,700","3,099","14,316,900","1,792",멜로/로맨스,12세이상관람가,독립/예술영화,Autumn Sonata,2015.0,0.0,564.0,both
2681.0,가자장미여관으로,신정균,"드림로드,스크린조이",,(주)팝파트너스,2013-08-14,개봉영화,장편,한국,21,"29,545,500","8,307","8,825,500","1,693",멜로/로맨스,청소년관람불가,일반영화,,2013.0,0.0,0.0,both
3310.0,가자장미여관으로2갈증,김봉은,드림로드,,(주)에이블엔터테인먼트,2014-04-10,개봉영화,장편,한국,20,"14,471,000","3,534","520,000",104,멜로/로맨스,청소년관람불가,일반영화,,2014.0,0.0,39.0,both
3964.0,가자장미여관으로3방황,김봉은,(주)케이알씨지,,(주)케이알씨지,2014-10-08,개봉영화,장편,한국,20,"7,183,000","1,529","2,127,000",442,멜로/로맨스,청소년관람불가,일반영화,,2014.0,0.0,25.0,both
1618.0,가장따뜻한색블루,압델라티프 케시시,,판씨네마(주),판씨네마(주),2014-01-16,개봉영화,장편,프랑스,39,"380,280,200","49,374","261,628,200","32,766",드라마,청소년관람불가,독립/예술영화,Blue Is The Warmest Color,2013.0,1.0,0.0,both
