"TITLE","OPEN_DT","OPEN_MONTH","OPEN_QUARTER","SHOW_TM","NATION_NM","TOP_COMPANY_NM","PRI_GENRE_NM","WATCH_GRADE_NM","SERIES","NAVER_CMT_NN","NAVER_EX_PT","ORI_BOOK","AUDI_ACC"
"REC 알이씨","2011-11-24","11","4",65,"한국","(주)영화사 진진","멜로","청소년관람불가","0",4,0,"0",2799
"미이라 : 피라미드의 비밀","2014-07-31","7","3",87,"미국","기타","액션","15세이상관람가","0",13,105,"0",2797
"설해","2015-01-08","1","1",108,"한국","기타","멜로","12세이상관람가","0",158,1975,"0",2796
"언 애듀케이션","2010-03-18","3","1",100,"영국","기타","드라마","15세이상관람가","0",6,0,"0",2794
"파리 투 마르세유: 2주간의 여행","2017-09-07","9","3",93,"프랑스","기타","드라마","12세이상관람가","0",64,209,"0",2792
"불청객","2010-09-30","9","3",66,"한국","기타","SF","12세이상관람가","0",38,0,"0",2792
"바쿠만","2016-04-21","4","2",119,"일본","기타","드라마","12세이상관람가","0",78,545,"1",2791
"월터 교수의 마지막 강의","2016-03-17","3","1",89,"미국","기타","드라마","청소년관람불가","0",6,220,"0",2791
"토리노의 말","2012-02-23","2","1",146,"기타","기타","드라마","15세이상관람가","0",0,0,"0",2786
"미 앤 유","2014-02-27","2","1",96,"이탈리아","기타","드라마","15세이상관람가","0",19,0,"0",2780
"그녀가 부른다","2013-12-26","12","4",96,"한국","기타","멜로","15세이상관람가","0",46,0,"0",2768
"나부야 나부야","2018-09-20","9","3",64,"한국","기타","다큐멘터리","전체관람가","0",1,40,"0",2765
"부모님과 이혼하는 방법","2016-05-12","5","2",106,"미국","기타","드라마","15세이상관람가","0",7,181,"1",2758
"쇼콜라","2017-03-09","3","1",119,"프랑스","기타","드라마","12세이상관람가","0",32,288,"0",2757
"앵두야, 연애하자","2013-06-06","6","2",98,"한국","기타","드라마","15세이상관람가","0",30,0,"0",2754
"언더 더 스킨","2014-07-17","7","3",108,"영국","기타","SF","청소년관람불가","0",33,220,"1",2750
"콜드 워","2013-09-05","9","3",101,"홍콩","기타","범죄","15세이상관람가","0",93,0,"0",2749
"하우 투 비","2010-01-28","1","1",85,"영국","기타","코미디","12세이상관람가","0",37,0,"0",2746
"굿타임","2018-01-04","1","1",101,"미국","기타","범죄","15세이상관람가","0",23,185,"0",2743
"분장","2017-09-27","9","3",102,"한국","기타","드라마","15세이상관람가","0",55,254,"0",2737
"밍크코트","2012-01-12","1","1",91,"한국","기타","드라마","15세이상관람가","0",27,0,"0",2731
"여배우 공작단","2014-06-19","6","2",72,"한국","기타","멜로","청소년관람불가","0",0,13,"0",2729
"괴물들","2018-03-08","3","1",102,"한국","기타","드라마","청소년관람불가","0",25,264,"0",2725
"아이엠 호프맨","2017-11-16","11","4",76,"한국","기타","다큐멘터리","전체관람가","0",10,120,"0",2724
"이웃집 좀비","2010-02-18","2","1",89,"한국","기타","공포","15세이상관람가","0",108,0,"0",2721
"토미카 무비","2014-12-11","12","4",60,"일본","기타","애니메이션","전체관람가","0",1,61,"0",2719
"진저 앤 로사","2014-05-15","5","2",89,"영국","기타","드라마","15세이상관람가","0",47,182,"0",2699
"릴라와 마법의 책","2018-11-08","11","4",76,"기타","기타","어드벤처","전체관람가","0",2,11,"0",2698
"겁쟁이 페달: 리라이드","2016-01-14","1","1",88,"일본","기타","애니메이션","전체관람가","0",4,146,"0",2697
"줄탁동시","2012-03-01","3","1",117,"한국","기타","드라마","청소년관람불가","0",55,0,"0",2692
"창피해","2011-12-08","12","4",111,"한국","기타","멜로","청소년관람불가","0",35,0,"0",2690
"팬텀: 라스트 커맨더","2013-07-04","7","3",98,"미국","기타","액션","15세이상관람가","0",58,0,"0",2684
"중화 명탐정","2013-07-26","7","3",107,"중국","기타","액션","15세이상관람가","0",23,0,"0",2673
"여배우는 너무해","2014-02-27","2","1",95,"한국","기타","멜로","청소년관람불가","0",58,0,"0",2673
"디테일스","2013-04-11","4","2",101,"미국","기타","코미디","청소년관람불가","0",32,0,"0",2669
"샤크어택","2014-09-04","9","3",81,"캐나다","기타","액션","청소년관람불가","0",2,22,"0",2664
"깨끗하고 연약한","2014-10-30","10","4",126,"일본","기타","멜로","12세이상관람가","0",56,225,"1",2661
"노조키메","2016-08-10","8","3",99,"일본","기타","공포","15세이상관람가","0",32,387,"1",2661
"마술피리","2014-08-02","8","3",150,"독일","기타","공연","전체관람가","0",2,47,"0",2658
"바람의 검심","2013-01-03","1","1",134,"일본","기타","액션","청소년관람불가","1",530,0,"0",2648
"사이즈의 문제","2010-04-15","4","2",93,"기타","기타","드라마","12세이상관람가","0",97,0,"0",2647
"조류인간","2015-02-26","2","1",112,"한국","기타","드라마","15세이상관람가","0",23,182,"0",2640
"백설공주의 마지막 키스","2014-05-01","5","2",104,"스페인","기타","드라마","12세이상관람가","0",64,153,"0",2635
"히어 애프터","2016-05-12","5","2",101,"기타","기타","드라마","15세이상관람가","0",12,261,"0",2633
"온 더 로드","2014-03-27","3","1",139,"미국","기타","어드벤처","청소년관람불가","0",45,63,"0",2622
"뮤즈 드론즈 월드투어 실황","2018-07-12","7","3",86,"영국","기타","공연","12세이상관람가","0",1,3,"0",2613
"더 크로니클: 뮤턴트의 반격","2015-11-12","11","4",125,"일본","기타","SF","15세이상관람가","0",76,181,"1",2613
"엘로이즈: 그녀들의 사랑","2014-02-06","2","1",94,"스페인","기타","드라마","청소년관람불가","0",23,0,"0",2610
"바람에 젖은 여자","2017-05-25","5","2",78,"일본","기타","코미디","청소년관람불가","0",11,235,"0",2602
"내 아내와 결혼해 주세요","2017-05-18","5","2",114,"일본","기타","멜로","전체관람가","0",17,95,"0",2600
"오마르","2015-02-05","2","1",98,"기타","기타","드라마","15세이상관람가","0",27,137,"0",2597
"사토미를 찾아라","2014-10-16","10","4",88,"한국","기타","코미디","청소년관람불가","0",19,112,"0",2595
"미스테리어스 스킨","2017-11-23","11","4",105,"미국","기타","드라마","청소년관람불가","0",251,369,"0",2587
"파밍 보이즈","2017-07-13","7","3",98,"한국","(주)영화사 진진","다큐멘터리","전체관람가","0",45,1010,"0",2586
"이로도리 인생2막","2013-09-27","9","3",112,"일본","기타","드라마","12세이상관람가","0",1,0,"0",2586
"브로큰","2013-07-18","7","3",90,"영국","기타","드라마","청소년관람불가","0",22,0,"0",2582
"리틀 제이콥","2012-11-08","11","4",40,"한국","기타","애니메이션","전체관람가","0",15,0,"0",2581
"죽은 자의 제국","2016-02-25","2","1",120,"일본","기타","애니메이션","15세이상관람가","1",130,663,"0",2581
"태극권 2014 : 어전시위","2014-10-02","10","4",93,"중국","기타","액션","15세이상관람가","0",6,27,"0",2579
"단델리온 더스트","2012-05-10","5","2",100,"미국","기타","드라마","12세이상관람가","0",3,0,"1",2579
"매니악 : 슬픈 살인의 기록","2013-07-04","7","3",85,"미국","기타","공포","청소년관람불가","0",118,0,"0",2578
"대공습","2014-09-25","9","3",100,"노르웨이","기타","전쟁","15세이상관람가","0",117,47,"0",2572
"플러스 원","2014-09-25","9","3",94,"미국","(주)팝엔터테인먼트","스릴러","청소년관람불가","0",11,186,"0",2569
"슈퍼쇼 4 3D","2013-08-08","8","3",96,"한국","기타","공연","전체관람가","0",135,0,"0",2567
"히어 앤 데어","2011-12-15","12","4",85,"미국","기타","멜로","15세이상관람가","0",28,0,"0",2553
"사랑은 부엉부엉","2016-12-29","12","4",82,"프랑스","기타","드라마","12세이상관람가","0",38,264,"0",2546
"택시","2015-11-05","11","4",81,"기타","기타","드라마","전체관람가","0",5,89,"0",2540
"미세스 하이드","2018-05-31","5","2",95,"프랑스","기타","드라마","15세이상관람가","0",2,40,"0",2536
"파티51","2014-12-11","12","4",101,"한국","기타","다큐멘터리","청소년관람불가","0",11,59,"0",2536
"웰컴 투 사우스","2012-12-13","12","4",106,"이탈리아","기타","코미디","전체관람가","0",121,0,"0",2524
"꺼져버려 종양군","2016-05-12","5","2",123,"중국","기타","드라마","12세이상관람가","0",15,183,"1",2519
"메가 스파이더","2014-09-12","9","3",80,"미국","기타","코미디","15세이상관람가","0",46,72,"0",2519
"살인의 강","2010-09-30","9","3",99,"한국","기타","미스터리","청소년관람불가","0",138,0,"0",2515
"맹글혼","2015-11-26","11","4",97,"미국","기타","드라마","15세이상관람가","0",9,109,"0",2511
"일주일간 친구","2017-12-28","12","4",120,"일본","기타","멜로","12세이상관람가","0",81,1530,"1",2508
"하나식당","2018-11-22","11","4",94,"한국","기타","드라마","12세이상관람가","0",10,92,"0",2505
"양의 나무","2018-10-18","10","4",125,"일본","기타","스릴러","15세이상관람가","0",11,103,"0",2505
"뷰티풀 레이디스","2016-11-10","11","4",98,"프랑스","기타","드라마","15세이상관람가","0",12,180,"0",2501
"아워즈","2014-04-16","4","2",96,"미국","(주)박수엔터테인먼트","드라마","15세이상관람가","0",101,98,"0",2492
"다슬이","2011-11-24","11","4",86,"한국","기타","드라마","전체관람가","0",31,0,"0",2492
"레드 툼","2015-07-09","7","3",91,"한국","기타","다큐멘터리","15세이상관람가","0",54,773,"0",2487
"톰 오브 핀란드","2018-08-30","8","3",116,"기타","기타","드라마","15세이상관람가","0",7,46,"0",2482
"해커스","2014-10-01","10","4",79,"프랑스","기타","스릴러","15세이상관람가","0",4,15,"0",2479
"어떤 여인의 고백","2013-10-03","10","4",102,"프랑스","기타","드라마","청소년관람불가","0",10,0,"0",2477
"브레이킹","2014-08-21","8","3",85,"미국","기타","액션","청소년관람불가","0",2,23,"0",2474
"계몽영화","2010-09-16","9","3",125,"한국","기타","드라마","15세이상관람가","0",27,0,"0",2456
"투란도트","2016-02-07","2","1",123,"독일","기타","공연","12세이상관람가","0",7,84,"0",2455
"22","2018-08-14","8","3",98,"한국","기타","다큐멘터리","전체관람가","0",8,138,"0",2434
"겁쟁이 페달: 스페어바이크","2016-11-17","11","4",60,"일본","기타","애니메이션","전체관람가","0",7,276,"0",2415
"로크","2014-06-26","6","2",85,"미국","(주)팝엔터테인먼트","드라마","15세이상관람가","0",61,171,"0",2412
"아메리칸 패스토럴","2017-05-25","5","2",108,"미국","기타","가족","15세이상관람가","0",13,111,"0",2412
"막걸스","2015-05-21","5","2",103,"한국","기타","코미디","15세이상관람가","0",786,3469,"0",2410
"호박과 마요네즈","2018-09-13","9","3",93,"일본","기타","멜로","15세이상관람가","0",18,61,"1",2406
"헝그리 하트","2016-06-30","6","2",112,"이탈리아","기타","드라마","15세이상관람가","0",16,279,"0",2398
"별나라 몰리 몬스터","2018-11-29","11","4",72,"독일","기타","애니메이션","전체관람가","0",3,9,"0",2395
"독도의 영웅들","2016-02-18","2","1",67,"한국","기타","다큐멘터리","12세이상관람가","0",3,94,"0",2384
"더 홈즈맨","2015-10-08","10","4",122,"프랑스","와이드 릴리즈(주)","드라마","청소년관람불가","0",63,162,"0",2381
"백자의 사람 : 조선의 흙이 되다","2012-07-12","7","3",118,"일본","기타","드라마","전체관람가","0",17,0,"0",2377
"마담 보바리","2015-04-02","4","2",99,"프랑스","기타","멜로","청소년관람불가","0",6,115,"0",2375
"디브","2016-09-01","9","3",100,"기타","기타","어드벤처","15세이상관람가","0",10,50,"0",2371
"땅의 여자","2010-09-09","9","3",95,"한국","기타","다큐멘터리","전체관람가","0",10,0,"0",2368
"뉴타입 히어로 얏타맨","2012-06-21","6","2",91,"일본","기타","애니메이션","전체관람가","0",15,0,"0",2368
"잔다라: 더 비기닝","2013-09-05","9","3",109,"기타","기타","멜로","청소년관람불가","1",12,0,"0",2360
"행복까지 30일","2016-06-09","6","2",90,"인도","기타","드라마","전체관람가","0",23,527,"0",2359
"아기와 나","2017-11-23","11","4",113,"한국","기타","드라마","15세이상관람가","0",21,440,"0",2356
"바비","2012-10-25","10","4",98,"한국","기타","드라마","청소년관람불가","0",57,0,"0",2355
"마이 페어 웨딩","2015-06-04","6","2",94,"한국","(주)영화사 진진","다큐멘터리","12세이상관람가","0",123,343,"0",2353
"탱고 위드 미","2013-08-29","8","3",96,"벨기에","기타","드라마","청소년관람불가","0",16,0,"0",2350
"피가로의 결혼","2015-02-21","2","1",229,"미국","기타","공연","전체관람가","0",8,49,"0",2350
"레나","2016-05-26","5","2",109,"한국","기타","멜로","12세이상관람가","0",55,390,"0",2349
"마이 플레이스","2014-01-30","1","1",77,"한국","기타","다큐멘터리","전체관람가","0",17,0,"0",2349
"마이 보이","2014-04-10","4","2",98,"한국","기타","가족","12세이상관람가","0",52,123,"0",2338
"극장판 꽃이 피는 첫걸음 : 홈 스위트 홈","2014-07-17","7","3",67,"일본","기타","애니메이션","12세이상관람가","0",68,582,"0",2329
"인생면허시험","2015-10-29","10","4",89,"미국","기타","드라마","청소년관람불가","0",167,246,"0",2325
"노란 코끼리","2013-11-14","11","4",131,"일본","기타","멜로","15세이상관람가","0",45,0,"0",2317
"바빌론의 아들","2011-02-24","2","1",91,"영국","기타","드라마","전체관람가","0",3,0,"0",2317
"맨 앤 치킨","2016-05-04","5","2",99,"덴마크","기타","코미디","청소년관람불가","0",7,67,"0",2316
"못","2014-11-20","11","4",108,"한국","기타","드라마","15세이상관람가","0",35,152,"0",2313
"아쉬람","2010-02-25","2","1",117,"캐나다","기타","드라마","15세이상관람가","0",3,0,"0",2313
"오늘영화","2015-08-20","8","3",91,"한국","기타","멜로","15세이상관람가","0",24,100,"0",2309
"코리올라누스: 세기의 라이벌","2013-07-11","7","3",122,"영국","기타","전쟁","15세이상관람가","0",51,0,"1",2309
"나부코","2017-04-01","4","2",181,"미국","기타","공연","전체관람가","0",1,28,"0",2308
"다른 길이 있다","2017-01-19","1","1",89,"한국","기타","드라마","15세이상관람가","0",22,625,"0",2305
"아이다","2015-07-01","7","3",193,"프랑스","기타","공연","전체관람가","0",4,63,"0",2303
"남자와 여자","2018-05-31","5","2",69,"한국","기타","드라마","12세이상관람가","0",2,16,"0",2297
"마터스","2016-10-20","10","4",86,"미국","기타","공포","청소년관람불가","0",149,559,"0",2287
"정사","2014-10-30","10","4",91,"한국","기타","멜로","청소년관람불가","0",3,51,"0",2283
"슈퍼피쉬 - 끝없는 여정","2013-07-11","7","3",77,"한국","기타","다큐멘터리","전체관람가","0",18,0,"0",2280
"리스펙트","2018-11-28","11","4",97,"한국","기타","다큐멘터리","15세이상관람가","0",16,46,"0",2279
"호세마리아 신부의 길","2013-11-28","11","4",121,"미국","기타","드라마","15세이상관람가","0",13,0,"0",2274
