TITLE,OPEN_DT,OPEN_MONTH,OPEN_QUARTER,OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,ORI_BOOK,AUDI_ACC,CMT_SCORE
더블,2012-11-29,11,4,48,98.0,미국,기타,범죄,15세이상관람가,,135.0,0.0,0.0,4068,0.4574468085106383
폴레트의 수상한 베이커리,2015-08-13,8,3,33,86.0,프랑스,기타,드라마,청소년관람불가,,15.0,119.0,0.0,4062,0.76
컨빅션,2013-01-03,1,1,1,107.0,미국,(주)시너지하우스 (시너지),드라마,15세이상관람가,,426.0,0.0,0.0,4060,0.4417549167927383
24주,2017-06-15,6,2,24,102.0,독일,기타,드라마,청소년관람불가,0.0,29.0,245.0,0.0,4040,0.19696969696969696
네버 렛 미 고,2011-04-07,4,2,14,105.0,미국,이십세기폭스코리아(주),드라마,15세이상관람가,,29.0,0.0,1.0,4038,0.6101694915254238
라스트 에너미,2014-03-06,3,1,10,90.0,미국,기타,액션,15세이상관람가,,1.0,0.0,0.0,4032,
와이 스톱 나우,2014-10-29,10,4,44,87.0,미국,기타,드라마,15세이상관람가,,3.0,4.0,0.0,4030,
꽃비,2010-04-01,4,2,13,79.0,한국,기타,드라마,청소년관람불가,0.0,16.0,0.0,0.0,4029,0.3548387096774194
불온한 당신,2017-07-20,7,3,29,99.0,한국,기타,다큐멘터리,15세이상관람가,0.0,61.0,321.0,0.0,4028,0.22545454545454546
노크 노크,2015-10-22,10,4,43,99.0,미국,기타,스릴러,청소년관람불가,0.0,302.0,498.0,0.0,4024,0.1887323943661972
애프터 파티,2014-10-29,10,4,44,78.0,스페인,기타,공포,청소년관람불가,,0.0,0.0,0.0,4006,
프랑코포니아,2016-06-16,6,2,24,87.0,프랑스,기타,드라마,12세이상관람가,0.0,6.0,157.0,0.0,4005,0.3035714285714285
하이프 네이션 : 힙합사기꾼,2014-01-16,1,1,3,83.0,한국,(주)인벤트스톤,범죄,청소년관람불가,,1797.0,0.0,0.0,3996,0.238300935925126
베러 와치 아웃,2018-02-08,2,1,6,88.0,호주,기타,공포,청소년관람불가,,73.0,224.0,0.0,3995,0.4015444015444015
이터너티,2017-05-18,5,2,20,114.0,프랑스,기타,멜로,12세이상관람가,0.0,8.0,256.0,1.0,3992,0.1875
아버지의 이메일,2014-04-24,4,2,17,88.0,한국,기타,다큐멘터리,12세이상관람가,0.0,32.0,163.0,0.0,3982,0.16730038022813687
세상의 끝에서 커피 한잔,2015-11-05,11,4,45,119.0,일본,기타,드라마,12세이상관람가,0.0,17.0,257.0,0.0,3965,0.4375
할머니의 먼 집,2016-09-29,9,3,39,91.0,한국,기타,다큐멘터리,전체관람가,0.0,12.0,291.0,0.0,3957,0.5853658536585366
그 강아지 그 고양이,2013-12-12,12,4,50,104.0,한국,씨제이이앤엠(주),멜로,12세이상관람가,0.0,161.0,0.0,0.0,3956,0.589605734767025
투 나잇 스탠드,2015-05-07,5,2,19,86.0,미국,기타,멜로,청소년관람불가,,25.0,236.0,0.0,3954,0.0684931506849315
런던시계탑 밑에서 사랑을 찾을 확률,2016-01-28,1,1,4,88.0,영국,판씨네마(주),코미디,15세이상관람가,,75.0,1231.0,0.0,3948,0.3333333333333333
거룩한 분노,2018-06-28,6,2,26,96.0,기타,기타,드라마,12세이상관람가,,8.0,72.0,0.0,3926,0.7045454545454546
극장판: 타이거 앤 버니,2013-02-28,2,1,9,92.0,일본,기타,애니메이션,전체관람가,,77.0,0.0,0.0,3906,0.3297297297297297
원피스 : 에피소드 오브 메리 ~ 또 하나의 동료 이야기 ~,2014-08-28,8,3,35,106.0,일본,기타,애니메이션,15세이상관람가,,89.0,1143.0,0.0,3902,0.21333333333333326
"1789, 바스티유의 연인들",2014-09-18,9,3,38,128.0,한국,유니버설픽쳐스인터내셔널 코리아(유),뮤지컬,전체관람가,,32.0,153.0,0.0,3892,0.398576512455516
사랑과 어둠의 이야기,2016-09-01,9,3,35,98.0,미국,기타,드라마,12세이상관람가,0.0,75.0,322.0,1.0,3891,0.5934579439252337
참새들의 합창,2010-05-05,5,2,18,97.0,기타,기타,드라마,전체관람가,,0.0,0.0,0.0,3889,
생각보다 맑은,2015-01-22,1,1,4,77.0,한국,기타,애니메이션,12세이상관람가,0.0,190.0,650.0,0.0,3881,0.43478260869565216
우리 의사 선생님,2010-04-29,4,2,17,127.0,일본,기타,드라마,12세이상관람가,,2.0,0.0,0.0,3868,1.0
"나의 아들, 나의 어머니",2015-12-17,12,4,51,69.0,한국,기타,다큐멘터리,전체관람가,,14.0,153.0,0.0,3860,0.2461538461538461
여자의 일생,2017-04-06,4,2,14,119.0,프랑스,기타,멜로,15세이상관람가,,2.0,100.0,0.0,3860,-0.15384615384615385
하드데이,2014-01-16,1,1,3,104.0,미국,기타,액션,15세이상관람가,,118.0,0.0,0.0,3852,0.182648401826484
레이스,2016-05-25,5,2,21,134.0,캐나다,기타,드라마,12세이상관람가,0.0,127.0,309.0,0.0,3849,0.5450121654501217
언프리티 소셜 스타,2018-02-22,2,1,8,98.0,미국,기타,코미디,15세이상관람가,,9.0,75.0,0.0,3849,0.48
탠저린,2018-01-25,1,1,4,87.0,미국,기타,코미디,청소년관람불가,,31.0,116.0,0.0,3844,0.2363636363636364
리미츠 오브 컨트롤,2010-08-12,8,3,32,116.0,미국,기타,드라마,15세이상관람가,,10.0,0.0,0.0,3841,0.125
소림사 2014,2014-08-28,8,3,35,111.0,중국,기타,드라마,청소년관람불가,,66.0,89.0,0.0,3834,0.20600858369098712
업사이드 다운,2016-04-14,4,2,15,65.0,한국,기타,다큐멘터리,12세이상관람가,0.0,79.0,589.0,0.0,3833,0.15706806282722513
마테호른,2014-01-09,1,1,2,87.0,기타,기타,드라마,15세이상관람가,,39.0,0.0,0.0,3833,0.4129032258064516
산다,2015-05-21,5,2,21,165.0,한국,기타,드라마,청소년관람불가,0.0,21.0,194.0,0.0,3829,0.4380165289256198
아프리카의 눈물,2011-03-24,3,1,12,85.0,한국,기타,다큐멘터리,12세이상관람가,,9.0,0.0,0.0,3824,-0.25
사랑해! 진영아,2013-11-07,11,4,45,102.0,한국,기타,드라마,15세이상관람가,0.0,97.0,0.0,0.0,3823,0.4
그라운드의 이방인,2015-03-19,3,1,12,102.0,한국,기타,다큐멘터리,전체관람가,0.0,20.0,286.0,0.0,3822,0.42857142857142855
서서 자는 나무,2010-12-09,12,4,49,103.0,한국,기타,멜로,전체관람가,0.0,47.0,0.0,0.0,3820,0.20967741935483872
식구,2018-07-12,7,3,28,102.0,한국,기타,드라마,15세이상관람가,0.0,23.0,347.0,0.0,3816,0.31666666666666665
오월愛,2011-05-12,5,2,19,101.0,한국,기타,다큐멘터리,전체관람가,,5.0,0.0,0.0,3810,0.7368421052631579
제이니 존스,2012-08-23,8,3,34,107.0,미국,기타,드라마,15세이상관람가,,4.0,0.0,0.0,3794,0.14285714285714285
마린,2012-12-06,12,4,49,100.0,프랑스,기타,드라마,청소년관람불가,,17.0,0.0,0.0,3788,0.5242718446601942
이니시에이션 러브,2016-03-17,3,1,11,109.0,일본,기타,멜로,12세이상관람가,0.0,64.0,234.0,1.0,3781,0.3684210526315789
청춘학당 : 풍기문란 보쌈 야사,2014-03-27,3,1,13,89.0,한국,기타,멜로,청소년관람불가,0.0,134.0,743.0,0.0,3772,0.1353135313531353
옹녀뎐,2014-08-21,8,3,34,94.0,한국,기타,멜로,청소년관람불가,0.0,3.0,100.0,0.0,3765,0.3333333333333333
투와이스 본,2014-10-30,10,4,44,129.0,이탈리아,기타,드라마,청소년관람불가,,26.0,144.0,1.0,3753,0.39
위층여자,2014-10-29,10,4,44,95.0,한국,기타,멜로,청소년관람불가,0.0,47.0,305.0,0.0,3739,0.3961038961038961
맨헌트,2018-01-25,1,1,4,109.0,중국,기타,액션,15세이상관람가,,60.0,470.0,0.0,3738,0.31746031746031744
조지 해리슨,2012-07-19,7,3,29,208.0,미국,기타,다큐멘터리,12세이상관람가,,11.0,0.0,0.0,3737,0.4615384615384616
어머니,2012-04-05,4,2,14,101.0,한국,기타,다큐멘터리,12세이상관람가,0.0,2.0,0.0,0.0,3730,0.8571428571428571
1월의 두 얼굴,2014-09-11,9,3,37,96.0,영국,기타,스릴러,15세이상관람가,,18.0,95.0,1.0,3720,0.4444444444444444
철원기행,2016-04-21,4,2,16,102.0,한국,기타,드라마,12세이상관람가,0.0,16.0,200.0,0.0,3714,0.5493827160493827
사랑에 빠진 것처럼,2013-10-17,10,4,42,109.0,프랑스,기타,드라마,15세이상관람가,,24.0,0.0,0.0,3712,0.1595744680851064
미스터 하이네켄,2015-09-17,9,3,38,94.0,영국,기타,액션,15세이상관람가,,62.0,155.0,0.0,3711,0.2189349112426036
아웃사이더,2015-06-21,6,2,25,94.0,미국,기타,액션,15세이상관람가,,6.0,19.0,0.0,3711,0.6
뮤지컬 쉬 러브즈 미,2017-07-06,7,3,27,133.0,미국,기타,공연,전체관람가,,31.0,587.0,0.0,3709,0.4907407407407408
디아틀로프,2013-06-13,6,2,24,96.0,미국,기타,스릴러,15세이상관람가,,20.0,0.0,0.0,3707,0.2980769230769231
델타 보이즈,2017-06-08,6,2,23,120.0,한국,기타,드라마,15세이상관람가,0.0,103.0,467.0,0.0,3705,0.4858569051580699
악인,2011-06-09,6,2,23,139.0,일본,기타,드라마,청소년관람불가,,11.0,0.0,1.0,3703,0.3703703703703704
마셰티,2011-04-21,4,2,16,104.0,미국,기타,액션,청소년관람불가,,76.0,0.0,0.0,3702,0.4827586206896552
은혼2: 규칙은 깨라고 있는 것,2018-12-13,12,4,50,134.0,일본,메가박스중앙(주)플러스엠,코미디,12세이상관람가,,13.0,113.0,0.0,3698,0.24390243902439024
퍼미션,2019-02-27,2,1,9,98.0,미국,기타,코미디,청소년관람불가,0.0,6.0,54.0,0.0,3685,0.2
프리다의 그해 여름,2018-10-25,10,4,43,98.0,스페인,기타,드라마,전체관람가,,27.0,63.0,0.0,3684,0.6703296703296703
새벽의 약속,2018-11-22,11,4,47,130.0,프랑스,기타,드라마,15세이상관람가,,10.0,90.0,0.0,3682,0.3859649122807017
데스티네이션 웨딩,2018-12-13,12,4,50,86.0,미국,기타,코미디,15세이상관람가,,17.0,70.0,0.0,3679,0.3055555555555556
적도,2015-05-28,5,2,22,118.0,홍콩,판씨네마(주),액션,15세이상관람가,0.0,100.0,228.0,0.0,3679,0.4007490636704121
침입자들 : 로봇의 역습,2014-05-15,5,2,20,79.0,미국,기타,액션,12세이상관람가,0.0,3.0,6.0,0.0,3672,-1.0
아버지를 마지막으로 본 것은 언제입니까?,2010-05-27,5,2,21,92.0,아일랜드,기타,드라마,12세이상관람가,,31.0,0.0,1.0,3656,0.4651162790697674
더 덴,2014-11-20,11,4,47,76.0,미국,기타,공포,청소년관람불가,,86.0,61.0,0.0,3656,0.3112947658402204
나의 서른에게,2017-11-23,11,4,47,105.0,홍콩,기타,드라마,15세이상관람가,0.0,13.0,189.0,0.0,3646,0.2857142857142857
러브 앤 아트,2017-11-09,11,4,45,115.0,미국,기타,멜로,15세이상관람가,,6.0,74.0,0.0,3640,0.4615384615384616
해피 해피 와이너리,2015-03-12,3,1,11,117.0,일본,기타,코미디,전체관람가,,9.0,189.0,0.0,3640,0.7894736842105263
커피 한잔이 섹스에 미치는 영향,2014-06-26,6,2,26,96.0,미국,기타,드라마,청소년관람불가,,75.0,135.0,0.0,3639,0.36768802228412256
맥코리아,2012-10-18,10,4,42,77.0,한국,기타,다큐멘터리,15세이상관람가,0.0,33.0,0.0,0.0,3631,0.44680851063829785
포제션 : 중독된 사랑,2015-06-21,6,2,25,85.0,미국,기타,미스터리,15세이상관람가,0.0,41.0,55.0,0.0,3625,0.10344827586206896
우리에겐 교황이 있다,2013-05-02,5,2,18,104.0,이탈리아,기타,드라마,전체관람가,,150.0,0.0,0.0,3624,0.4721115537848606
애정만세,2011-06-09,6,2,23,80.0,한국,기타,멜로,15세이상관람가,0.0,2.0,0.0,0.0,3620,0.3333333333333333
나는 다른 언어로 꿈을 꾼다,2019-03-07,3,1,10,100.0,기타,기타,드라마,15세이상관람가,0.0,0.0,50.0,0.0,3615,
래미의 초특급 시간여행,2019-02-27,2,1,9,75.0,중국,기타,애니메이션,전체관람가,,5.0,13.0,0.0,3610,0.3636363636363637
파이널리스트,2019-01-24,1,1,4,81.0,벨기에,기타,다큐멘터리,전체관람가,,5.0,61.0,0.0,3599,0.7058823529411765
영춘권 무림 절대 고수,2013-07-19,7,3,29,106.0,중국,기타,액션,15세이상관람가,,7.0,68.0,0.0,3595,0.4
아버지를 위한 노래,2012-05-03,5,2,18,119.0,이탈리아,(주)쇼박스,범죄,12세이상관람가,,7.0,0.0,0.0,3594,0.6666666666666666
대관람차,2018-08-30,8,3,35,110.0,한국,기타,드라마,12세이상관람가,0.0,17.0,66.0,0.0,3591,0.30864197530864196
스킨 트레이드,2015-08-20,8,3,34,95.0,미국,기타,액션,청소년관람불가,0.0,5.0,59.0,0.0,3588,0.4
경계의 저편 : I'LL BE HERE -과거편-,2015-10-22,10,4,43,86.0,일본,기타,애니메이션,12세이상관람가,,24.0,297.0,0.0,3579,0.4324324324324325
포세이돈,2014-09-18,9,3,38,79.0,미국,기타,SF,15세이상관람가,,6.0,23.0,0.0,3576,0.2857142857142857
오스카 그랜트의 어떤 하루,2014-01-16,1,1,3,85.0,미국,기타,드라마,15세이상관람가,,13.0,0.0,0.0,3573,0.325
레드라인,2011-05-12,5,2,19,102.0,일본,기타,애니메이션,15세이상관람가,,42.0,0.0,0.0,3572,0.3457943925233645
순천,2014-09-04,9,3,36,63.0,한국,기타,다큐멘터리,전체관람가,0.0,22.0,275.0,0.0,3562,0.451219512195122
천하칠검 양가장,2013-05-02,5,2,18,101.0,중국,기타,드라마,15세이상관람가,,26.0,0.0,0.0,3551,0.273972602739726
수성못,2018-04-19,4,2,16,87.0,한국,기타,드라마,15세이상관람가,0.0,17.0,230.0,0.0,3539,0.3448275862068966
가자! 장미여관으로 2 - 갈증,2014-04-10,4,2,15,87.0,한국,기타,멜로,청소년관람불가,0.0,5.0,39.0,0.0,3534,0.4
남극의 쉐프,2010-02-11,2,1,6,125.0,일본,기타,코미디,전체관람가,0.0,6.0,0.0,0.0,3530,0.4705882352941176
핀두스 이야기,2017-11-30,11,4,48,61.0,독일,기타,애니메이션,전체관람가,,0.0,23.0,0.0,3524,
"힘내세요, 병헌씨",2013-06-27,6,2,26,94.0,한국,기타,코미디,15세이상관람가,0.0,51.0,0.0,0.0,3522,0.5189003436426117
라 트라비아타,2013-07-06,7,3,27,138.0,독일,기타,공연,전체관람가,,0.0,0.0,0.0,3515,
로봇,2012-04-19,4,2,16,144.0,인도,기타,SF,15세이상관람가,,44.0,0.0,0.0,3504,0.36538461538461536
오페라-카르멘(메트로폴리탄),2010-04-04,4,2,13,200.0,미국,기타,뮤지컬,12세이상관람가,,0.0,0.0,0.0,3498,
까미유 끌로델,2013-10-24,10,4,43,95.0,프랑스,기타,드라마,15세이상관람가,0.0,0.0,0.0,0.0,3495,
램스,2016-11-03,11,4,44,92.0,아이슬란드,기타,드라마,15세이상관람가,0.0,38.0,100.0,0.0,3491,0.556390977443609
넥스트 제네레이션 패트레이버,2014-04-24,4,2,17,63.0,일본,기타,액션,12세이상관람가,,51.0,126.0,0.0,3488,0.3884892086330936
로마에서 생긴 일,2010-04-08,4,2,14,90.0,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,멜로,12세이상관람가,,6.0,0.0,0.0,3480,0.1111111111111111
벤딩 디 아크: 세상을 바꾸는 힘,2017-11-09,11,4,45,101.0,미국,CGV아트하우스,다큐멘터리,전체관람가,,7.0,83.0,0.0,3472,0.42424242424242425
안티크라이스트,2011-04-14,4,2,15,108.0,덴마크,기타,미스터리,청소년관람불가,0.0,37.0,0.0,0.0,3471,0.3734939759036144
이파네마 소년,2010-11-04,11,4,44,95.0,한국,기타,멜로,12세이상관람가,0.0,85.0,0.0,0.0,3465,0.4088050314465409
홈프론트-가족을 지켜라,2014-06-18,6,2,25,96.0,미국,기타,액션,15세이상관람가,,195.0,129.0,0.0,3464,0.3447802197802198
일탈여행: 프라이빗 아일랜드,2013-08-29,8,3,35,89.0,한국,기타,멜로,청소년관람불가,0.0,37.0,0.0,0.0,3460,0.4366197183098591
벨과 세바스찬 계속되는 모험,2017-08-10,8,3,32,96.0,프랑스,기타,드라마,전체관람가,,75.0,270.0,0.0,3450,0.5682539682539682
최후의 Z,2016-12-28,12,4,52,97.0,아이슬란드,기타,드라마,12세이상관람가,0.0,186.0,487.0,1.0,3449,0.1096045197740113
정원을 그리다 : 모네에서 마티스까지,2017-10-26,10,4,43,93.0,영국,기타,다큐멘터리,전체관람가,,0.0,24.0,0.0,3441,
강철의 연금술사 : 미로스의 성스러운 별,2012-01-26,1,1,4,111.0,일본,기타,애니메이션,12세이상관람가,,110.0,0.0,0.0,3441,0.1393939393939394
리멤버,2012-12-13,12,4,50,105.0,독일,기타,드라마,15세이상관람가,,11.0,0.0,0.0,3438,0.42857142857142855
채식주의자,2010-02-18,2,1,7,113.0,한국,기타,드라마,청소년관람불가,0.0,23.0,0.0,1.0,3434,0.5576923076923077
천국의 아이들,2012-05-24,5,2,21,105.0,한국,기타,드라마,12세이상관람가,0.0,27.0,0.0,0.0,3432,0.2564102564102564
몬몬몬 몬스터,2018-07-12,7,3,28,110.0,대만,기타,공포,15세이상관람가,,14.0,92.0,0.0,3426,0.37681159420289856
메리 크리스마스 미스터 모,2017-12-14,12,4,50,100.0,한국,기타,코미디,12세이상관람가,0.0,24.0,208.0,0.0,3418,0.4711538461538462
미켈란젤로 : 사랑과 죽음,2018-05-31,5,2,22,91.0,영국,기타,다큐멘터리,전체관람가,0.0,0.0,8.0,0.0,3411,
퍼블릭 에너미 넘버원,2011-08-25,8,3,34,113.0,프랑스,기타,액션,청소년관람불가,,10.0,0.0,0.0,3410,0.5625
밤을 걷는 뱀파이어 소녀,2015-06-25,6,2,26,100.0,미국,기타,공포,15세이상관람가,,29.0,171.0,0.0,3407,0.4731182795698925
로맨스 조,2012-03-08,3,1,10,115.0,한국,기타,드라마,15세이상관람가,0.0,16.0,0.0,0.0,3402,0.5272727272727272
브라더 오브 더 이어,2019-03-07,3,1,10,123.0,기타,기타,코미디,12세이상관람가,,10.0,47.0,0.0,3384,0.36
봄이가도,2018-09-13,9,3,37,75.0,한국,기타,드라마,12세이상관람가,0.0,2.0,59.0,0.0,3379,0.4545454545454545
토카레브,2014-10-23,10,4,43,98.0,미국,기타,액션,청소년관람불가,,49.0,47.0,0.0,3375,0.2336448598130841
인생을 애니메이션처럼,2017-09-27,9,3,39,91.0,미국,판씨네마(주),다큐멘터리,전체관람가,,8.0,160.0,0.0,3372,0.2058823529411765
질투의 역사,2019-03-14,3,1,11,94.0,한국,기타,멜로,15세이상관람가,0.0,30.0,105.0,0.0,3372,0.4485294117647059
"파리, 사랑한 날들",2011-04-07,4,2,14,88.0,프랑스,기타,멜로,청소년관람불가,,2.0,0.0,0.0,3369,1.0
라 멜로디,2018-06-14,6,2,24,102.0,프랑스,기타,코미디,전체관람가,0.0,39.0,89.0,0.0,3365,0.4488188976377953
다우더,2014-11-06,11,4,45,82.0,한국,기타,가족,15세이상관람가,0.0,90.0,1407.0,0.0,3365,0.3985507246376812
투 러버스 앤 베어,2017-03-30,3,1,13,94.0,캐나다,기타,드라마,청소년관람불가,0.0,17.0,317.0,0.0,3364,0.3428571428571429
세컨 찬스,2015-06-11,6,2,24,101.0,덴마크,기타,드라마,청소년관람불가,,13.0,105.0,0.0,3358,0.4893617021276596
그 남자의 사랑법,2013-05-09,5,2,19,138.0,인도,(주)싸이더스,멜로,12세이상관람가,,365.0,0.0,0.0,3355,0.4454470877768663
삼총사 2014,2014-08-07,8,3,32,123.0,러시아,기타,어드벤처,15세이상관람가,,8.0,36.0,0.0,3354,-0.2857142857142857
미스체인지,2013-09-05,9,3,36,100.0,한국,기타,코미디,청소년관람불가,0.0,129.0,0.0,0.0,3344,0.37301587301587297
더 펜션,2018-06-21,6,2,25,112.0,한국,기타,드라마,15세이상관람가,0.0,15.0,107.0,0.0,3340,0.7608695652173914
비바,2016-10-13,10,4,41,99.0,아일랜드,기타,드라마,청소년관람불가,,98.0,571.0,0.0,3338,0.44081632653061226
해피 댄싱,2018-11-15,11,4,46,111.0,영국,기타,드라마,12세이상관람가,,3.0,44.0,0.0,3338,1.0
펠리니를 찾아서,2018-07-12,7,3,28,103.0,미국,기타,어드벤처,15세이상관람가,,71.0,103.0,0.0,3335,0.5864197530864198
릴라 릴라,2011-09-22,9,3,38,106.0,독일,기타,코미디,12세이상관람가,,2.0,0.0,0.0,3331,1.0
리슨 투 유어 하트,2011-05-04,5,2,18,100.0,미국,기타,드라마,12세이상관람가,,6.0,0.0,0.0,3325,0.25
테르마이 로마이,2013-07-18,7,3,29,108.0,일본,기타,코미디,15세이상관람가,,159.0,0.0,0.0,3319,0.4914933837429111
"1999, 면회",2013-02-21,2,1,8,89.0,한국,기타,드라마,15세이상관람가,0.0,32.0,0.0,0.0,3289,0.4117647058823529
별이 빛나는 밤,2012-04-05,4,2,14,98.0,대만,기타,드라마,전체관람가,,9.0,0.0,0.0,3288,0.4761904761904762
노엘의 선물,2015-02-05,2,1,6,81.0,프랑스,기타,코미디,전체관람가,0.0,216.0,584.0,0.0,3282,0.6
더 박스,2012-04-19,4,2,16,115.0,미국,(주)시너지하우스 (시너지),스릴러,15세이상관람가,,55.0,0.0,1.0,3276,0.30526315789473685
마네의 제비꽃 여인: 베르트 모리조,2014-07-03,7,3,27,98.0,프랑스,기타,드라마,12세이상관람가,,6.0,142.0,0.0,3273,0.5833333333333334
고려 아리랑: 천산의 디바,2017-05-25,5,2,21,96.0,한국,기타,다큐멘터리,전체관람가,0.0,5.0,53.0,0.0,3260,0.3770491803278688
파코와 마법 동화책,2010-07-22,7,3,29,105.0,일본,기타,가족,전체관람가,,10.0,0.0,0.0,3260,-0.05
카르멘,2018-07-01,7,3,26,129.0,독일,기타,공연,15세이상관람가,,0.0,2.0,0.0,3259,
삼례,2016-06-23,6,2,25,93.0,한국,기타,드라마,15세이상관람가,0.0,33.0,252.0,0.0,3243,0.3448275862068966
미라클 여행기,2015-01-15,1,1,3,83.0,한국,기타,다큐멘터리,전체관람가,0.0,25.0,139.0,0.0,3228,0.4916666666666666
